clerical_match_score,found_by_blocking_rules,match_weight,match_probability,unique_id_l,unique_id_r,name_clean_l,name_clean_r,gamma_name_clean,bf_name_clean,entity_type_l,entity_type_r,gamma_entity_type,bf_entity_type,destination_id_l,destination_id_r,gamma_destination_id,bf_destination_id,lon_l,lon_r,lat_l,lat_r,gamma_lat_lon,bf_lat_lon,true_label_l,true_label_r,match_key
0.0,True,9.89922170545867,0.998953876954034,osmacc_5485635752,osmacc_5548258790,khách sạn ngọc lan,khách sạn hanoi central,1,68.6030400181494,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8264037,105.8459023,21.017303,21.0308044,1,628.7052254319054,8679,203,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4502366097,osmacc_8780136818,اشبيليه,فندق الضاحيه,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q5684,Q5684,1,537.0149074471742,44.041896,44.0391133,32.621965,32.6172466,2,2229.629319717905,590,511,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4086769151,osmacc_4915488723,hostal maximiliano,alojamiento las condes,0,0.9509320097668568,Hostel,Guesthouse,0,0.41223272252638565,Q1491,Q1491,1,537.0149074471742,-68.1394563,-68.1423172,-16.4919788,-16.4929093,2,2229.629319717905,565,637,1
0.0,True,2.044729690853304,0.8049145759431194,osmacc_636136883,osmacc_960889247,holiday inn express,holiday inn express suites,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q16567,Q16567,1,537.0149074471742,-82.9336358,-83.0137792,39.8692792,40.1133278,0,0.5721567615036462,4476,719,2
0.0,True,3.7264352016894824,0.9297573559999799,osmacc_5485635752,osmacc_5545705822,khách sạn ngọc lan,khách sạn travelbox,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8264037,105.8513194,21.017303,21.0346972,1,628.7052254319054,8679,876,2
0.0,True,5.973700749975466,0.9843367958279785,osmacc_5248429921,osmacc_5485733315,khách sạn hanoi nostalgia,khách sạn quê hương,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8530341,105.8364802,21.03478,20.973466,1,628.7052254319054,3507,1398,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2267949128,osmacc_3806835482,khách sạn hà my,khách sạn the reverie saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6969013,106.704865,10.7738995,10.7738731,2,2229.629319717905,2949,1400,1
0.0,True,11.725569925516991,0.9997047951343376,osmacc_4460443992,osmacc_5171270524,khách sạn saigon friends,khách sạn elios,1,68.6030400181494,Hostel,Hotel,0,0.41223272252638565,Q1854,Q1854,1,537.0149074471742,106.6920702,106.6926014,10.7696409,10.7682017,2,2229.629319717905,8810,1685,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2187234624,osmacc_2187690179,be2 58,bg2e 154,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5905884,31.5929794,-24.9921923,-24.9940524,2,2229.629319717905,7550,1706,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_1561811973,osmacc_5434955021,khách sạn 4 roses,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6790131,106.6911933,10.7673047,10.766626,1,628.7052254319054,10994,1834,2
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4737914985,osmacc_970139684,north hotel 2,khách sạn hanoi a1,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8478692,105.8536784,21.0315599,21.0320927,2,2229.629319717905,10765,117,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_2256217986,osmacc_5548258790,media central,khách sạn hanoi central,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8513362,105.8459023,21.0341357,21.0308044,2,2229.629319717905,8339,203,1
0.0,True,7.978885618577887,0.9960518101662312,osmacc_2256217986,osmacc_5545705822,media central,khách sạn travelbox,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8513362,105.8513194,21.0341357,21.0346972,3,11982.90732498872,8339,876,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2286005141,osmacc_3806835482,khách sạn new star,khách sạn the reverie saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.7048113,106.704865,10.7788392,10.7738731,2,2229.629319717905,3500,1400,2
0.0,True,11.725569925516991,0.9997047951343376,osmacc_4841251220,osmacc_5171270524,khách sạn snow house,khách sạn elios,1,68.6030400181494,Hostel,Hotel,0,0.41223272252638565,Q1854,Q1854,1,537.0149074471742,106.6897823,106.6926014,10.7666652,10.7682017,2,2229.629319717905,10172,1685,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2187234631,osmacc_2187690179,lb2d 84,bg2e 154,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5904013,31.5929794,-24.9918162,-24.9940524,2,2229.629319717905,7544,1706,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_5156418122,osmacc_5434955021,khách sạn vitamin smile,khách sạn aloha saigon,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1854,Q1854,1,537.0149074471742,106.6950369,106.6911933,10.7646806,10.766626,2,2229.629319717905,11809,1834,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2476338243,osmacc_970139684,khách sạn golden cyclo,khách sạn hanoi a1,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.845517,105.8536784,21.030567,21.0320927,2,2229.629319717905,8666,117,1
0.0,True,11.725569925516991,0.9997047951343376,osmacc_2259067326,osmacc_5548258790,khách sạn a25,khách sạn hanoi central,1,68.6030400181494,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8477167,105.8459023,21.0331192,21.0308044,2,2229.629319717905,7143,203,1
0.0,True,11.725569925516991,0.9997047951343376,osmacc_2259067326,osmacc_5545705822,khách sạn a25,khách sạn travelbox,1,68.6030400181494,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8477167,105.8513194,21.0331192,21.0346972,2,2229.629319717905,7143,876,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_2103831053,osmacc_3806835482,khách sạn đại huy hoàng,khách sạn the reverie saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6909759,106.704865,10.7672409,10.7738731,1,628.7052254319054,3091,1400,2
0.0,True,5.973700749975466,0.9843367958279785,osmacc_3625601694,osmacc_5171270524,khách sạn văn khang,khách sạn elios,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6742571,106.6926014,10.8080348,10.7682017,1,628.7052254319054,9365,1685,2
0.0,True,10.22615116686387,0.9991658208550364,osmacc_2187676265,osmacc_2187690179,bd2 99,bg2e 154,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5925261,31.5929794,-24.9946142,-24.9940524,3,11982.90732498872,6743,1706,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_5219275422,osmacc_5434955021,khách sạn phát,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6409571,106.6911933,10.7640661,10.766626,1,628.7052254319054,11267,1834,2
0.0,True,2.044729690853304,0.8049145759431194,osmacc_5922458285,osmacc_970139684,khách sạn bavi,khách sạn hanoi a1,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.3968148,105.8536784,21.0875996,21.0320927,0,0.5721567615036462,9231,117,2
0.0,True,11.725569925516991,0.9997047951343376,osmacc_5413473222,osmacc_5548258790,khách sạn hanoi la storia,khách sạn hanoi central,1,68.6030400181494,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.847721,105.8459023,21.0357127,21.0308044,2,2229.629319717905,7160,203,2
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_5413473222,osmacc_5545705822,khách sạn hanoi la storia,khách sạn travelbox,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.847721,105.8513194,21.0357127,21.0346972,2,2229.629319717905,7160,876,2
0.0,True,5.973700749975466,0.9843367958279785,osmacc_3372132837,osmacc_3806835482,khách sạn saigon sports,khách sạn the reverie saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6945911,106.704865,10.7678134,10.7738731,1,628.7052254319054,2218,1400,2
0.0,True,11.725569925516991,0.9997047951343376,osmacc_4921560321,osmacc_5171270524,khách sạn graceful saigon,khách sạn elios,1,68.6030400181494,Hostel,Hotel,0,0.41223272252638565,Q1854,Q1854,1,537.0149074471742,106.6931591,106.6926014,10.7670171,10.7682017,2,2229.629319717905,8094,1685,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2185653949,osmacc_2187690179,be2 65,bg2e 154,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5914191,31.5929794,-24.9926458,-24.9940524,2,2229.629319717905,6375,1706,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_4460443992,osmacc_5434955021,khách sạn saigon friends,khách sạn aloha saigon,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1854,Q1854,1,537.0149074471742,106.6920702,106.6911933,10.7696409,10.766626,2,2229.629319717905,8810,1834,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_5485635752,osmacc_970139684,khách sạn ngọc lan,khách sạn hanoi a1,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8264037,105.8536784,21.017303,21.0320927,1,628.7052254319054,8679,117,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_3062711999,osmacc_5548258790,khách sạn golden time 2,khách sạn hanoi central,0,0.9509320097668568,Hostel,Hostel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8547077,105.8459023,21.0307922,21.0308044,2,2229.629319717905,4120,203,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_3062711999,osmacc_5545705822,khách sạn golden time 2,khách sạn travelbox,0,0.9509320097668568,Hostel,Hostel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8547077,105.8513194,21.0307922,21.0346972,2,2229.629319717905,4120,876,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_3606992724,osmacc_5171270524,khách sạn edenstar sài gòn,khách sạn elios,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6900291,106.6926014,10.7718739,10.7682017,2,2229.629319717905,5237,1685,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2187234610,osmacc_2187690179,bd3 45,bg2e 154,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5898684,31.5929794,-24.9922225,-24.9940524,2,2229.629319717905,5804,1706,1
0.0,True,11.725569925516991,0.9997047951343376,osmacc_4841251220,osmacc_5434955021,khách sạn snow house,khách sạn aloha saigon,1,68.6030400181494,Hostel,Hotel,0,0.41223272252638565,Q1854,Q1854,1,537.0149074471742,106.6897823,106.6911933,10.7666652,10.766626,2,2229.629319717905,10172,1834,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2256217986,osmacc_970139684,media central,khách sạn hanoi a1,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8513362,105.8536784,21.0341357,21.0320927,2,2229.629319717905,8339,117,1
0.0,True,11.725569925516991,0.9997047951343376,osmacc_5248429921,osmacc_5548258790,khách sạn hanoi nostalgia,khách sạn hanoi central,1,68.6030400181494,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8530341,105.8459023,21.03478,21.0308044,2,2229.629319717905,3507,203,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_5248429921,osmacc_5545705822,khách sạn hanoi nostalgia,khách sạn travelbox,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8530341,105.8513194,21.03478,21.0346972,2,2229.629319717905,3507,876,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_2286005143,osmacc_5171270524,khách sạn royal lotus,khách sạn elios,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.7041427,106.6926014,10.7789255,10.7682017,1,628.7052254319054,4970,1685,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2187274990,osmacc_2187690179,lr2w 93,bg2e 154,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5910616,31.5929794,-24.9918471,-24.9940524,2,2229.629319717905,3937,1706,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_3625601694,osmacc_5434955021,khách sạn văn khang,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6742571,106.6911933,10.8080348,10.766626,1,628.7052254319054,9365,1834,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_2259067326,osmacc_970139684,khách sạn a25,khách sạn hanoi a1,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8477167,105.8536784,21.0331192,21.0320927,2,2229.629319717905,7143,117,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_3654067007,osmacc_5171270524,khách sạn trăng mật,khách sạn elios,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6769728,106.6926014,10.8062988,10.7682017,1,628.7052254319054,4675,1685,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2185671721,osmacc_2187690179,be3 70,bg2e 154,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5912666,31.5929794,-24.9924302,-24.9940524,2,2229.629319717905,3588,1706,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_5404586822,osmacc_5434955021,khách sạn hotel des arts saigon,khách sạn aloha saigon,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6971407,106.6911933,10.7820238,10.766626,1,628.7052254319054,9880,1834,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_5413473222,osmacc_970139684,khách sạn hanoi la storia,khách sạn hanoi a1,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.847721,105.8536784,21.0357127,21.0320927,2,2229.629319717905,7160,117,2
0.0,True,11.725569925516991,0.9997047951343376,osmacc_4333617101,osmacc_5548258790,khách sạn box,khách sạn hanoi central,1,68.6030400181494,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8524028,105.8459023,21.0360245,21.0308044,2,2229.629319717905,2152,203,2
0.0,True,12.146487253744652,0.9997794803910532,osmacc_29862747,osmacc_985661819,holiday inn express boston,holiday inn express,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q100,Q100,1,537.0149074471742,-71.059575,-71.0299443,42.3272395,42.273598,1,628.7052254319054,6857,725,2
0.0,True,11.725569925516991,0.9997047951343376,osmacc_4333617101,osmacc_5545705822,khách sạn box,khách sạn travelbox,1,68.6030400181494,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8524028,105.8513194,21.0360245,21.0346972,2,2229.629319717905,2152,876,2
0.0,True,10.22615116686387,0.9991658208550364,osmacc_4703402190,osmacc_5171270524,golden wind hotel,khách sạn elios,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.692969,106.6926014,10.7681141,10.7682017,3,11982.90732498872,6123,1685,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2187234608,osmacc_2187690179,bd3 43,bg2e 154,0,0.9509320097668568,Guesthouse,Guesthouse,1,1.957207182400477,Q1050,Q1050,1,537.0149074471742,31.5900729,31.5929794,-24.9922356,-24.9940524,2,2229.629319717905,1785,1706,1
0.0,True,11.725569925516991,0.9997047951343376,osmacc_4921560321,osmacc_5434955021,khách sạn graceful saigon,khách sạn aloha saigon,1,68.6030400181494,Hostel,Hotel,0,0.41223272252638565,Q1854,Q1854,1,537.0149074471742,106.6931591,106.6911933,10.7670171,10.766626,2,2229.629319717905,8094,1834,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_3062711999,osmacc_970139684,khách sạn golden time 2,khách sạn hanoi a1,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8547077,105.8536784,21.0307922,21.0320927,2,2229.629319717905,4120,117,1
0.0,True,13.972835473802974,0.9999378085922256,osmacc_5545705822,osmacc_5548258790,khách sạn travelbox,khách sạn hanoi central,1,68.6030400181494,Hostel,Hostel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8513194,105.8459023,21.0346972,21.0308044,2,2229.629319717905,876,203,1
0.0,True,3.7264352016894824,0.9297573559999799,osmacc_5485733315,osmacc_5545705822,khách sạn quê hương,khách sạn travelbox,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8364802,105.8513194,20.973466,21.0346972,1,628.7052254319054,1398,876,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_2103831053,osmacc_5171270524,khách sạn đại huy hoàng,khách sạn elios,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6909759,106.6926014,10.7672409,10.7682017,2,2229.629319717905,3091,1685,1
0.0,True,11.725569925516991,0.9997047951343376,osmacc_5831753286,osmacc_970139684,khách sạn koka,khách sạn hanoi a1,1,68.6030400181494,Hostel,Hotel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8534747,105.8536784,21.0351659,21.0320927,2,2229.629319717905,5261,117,2
0.0,True,3.7264352016894824,0.9297573559999799,osmacc_5485733315,osmacc_5548258790,khách sạn quê hương,khách sạn hanoi central,0,0.9509320097668568,Hotel,Hostel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8364802,105.8459023,20.973466,21.0308044,1,628.7052254319054,1398,203,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_3372132837,osmacc_5171270524,khách sạn saigon sports,khách sạn elios,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6945911,106.6926014,10.7678134,10.7682017,2,2229.629319717905,2218,1685,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_3606992724,osmacc_5434955021,khách sạn edenstar sài gòn,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6900291,106.6911933,10.7718739,10.766626,2,2229.629319717905,5237,1834,1
0.0,True,13.972835473802974,0.9999378085922256,osmacc_5248429921,osmacc_970139684,khách sạn hanoi nostalgia,khách sạn hanoi a1,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8530341,105.8536784,21.03478,21.0320927,2,2229.629319717905,3507,117,1
0.0,True,2.044729690853304,0.8049145759431194,osmacc_837697872,osmacc_985661819,holiday inn express suites,holiday inn express,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q100,Q100,1,537.0149074471742,-71.0596415,-71.0299443,42.1628247,42.273598,0,0.5721567615036462,4661,725,2
0.0,True,12.146487253744652,0.9997794803910532,osmacc_2286005141,osmacc_5171270524,khách sạn new star,khách sạn elios,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.7048113,106.6926014,10.7788392,10.7682017,1,628.7052254319054,3500,1685,2
0.0,True,12.146487253744652,0.9997794803910532,osmacc_2286005143,osmacc_5434955021,khách sạn royal lotus,khách sạn aloha saigon,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.7041427,106.6911933,10.7789255,10.766626,1,628.7052254319054,4970,1834,2
0.0,True,2.044729690853304,0.8049145759431194,osmacc_4601970793,osmacc_970139684,khách sạn hương giang,khách sạn hanoi a1,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.3575708,105.8536784,21.350612,21.0320927,0,0.5721567615036462,4069,117,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_4283882989,osmacc_5171270524,khách sạn 68,khách sạn elios,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6950983,106.6926014,10.7679462,10.7682017,2,2229.629319717905,4044,1685,2
0.0,True,5.973700749975466,0.9843367958279785,osmacc_3654067007,osmacc_5434955021,khách sạn trăng mật,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6769728,106.6911933,10.8062988,10.766626,1,628.7052254319054,4675,1834,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_4333617101,osmacc_970139684,khách sạn box,khách sạn hanoi a1,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8524028,105.8536784,21.0360245,21.0320927,2,2229.629319717905,2152,117,2
0.0,True,2.044729690853304,0.8049145759431194,osmacc_552453710,osmacc_985661819,holiday inn express suites smithfield,holiday inn express,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q100,Q100,1,537.0149074471742,-71.5230023,-71.0299443,41.9186254,42.273598,0,0.5721567615036462,3894,725,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_2267949128,osmacc_5171270524,khách sạn hà my,khách sạn elios,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6969013,106.6926014,10.7738995,10.7682017,2,2229.629319717905,2949,1685,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4703402190,osmacc_5434955021,golden wind hotel,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.692969,106.6911933,10.7681141,10.766626,2,2229.629319717905,6123,1834,1
0.0,True,5.5527834217478045,0.9791411230772383,osmacc_5545705822,osmacc_970139684,khách sạn travelbox,khách sạn hanoi a1,0,0.9509320097668568,Hostel,Hotel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8513194,105.8536784,21.0346972,21.0320927,2,2229.629319717905,876,117,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_3806835482,osmacc_5171270524,khách sạn the reverie saigon,khách sạn elios,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.704865,106.6926014,10.7738731,10.7682017,1,628.7052254319054,1400,1685,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_5304711822,osmacc_5434955021,khách sạn cat,khách sạn aloha saigon,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6963045,106.6911933,10.7714872,10.766626,2,2229.629319717905,5442,1834,2
0.0,True,11.725569925516991,0.9997047951343376,osmacc_5548258790,osmacc_970139684,khách sạn hanoi central,khách sạn hanoi a1,1,68.6030400181494,Hostel,Hotel,0,0.41223272252638565,Q1858,Q1858,1,537.0149074471742,105.8459023,105.8536784,21.0308044,21.0320927,2,2229.629319717905,203,117,1
0.0,True,10.22615116686387,0.9991658208550364,osmacc_2103831053,osmacc_5434955021,khách sạn đại huy hoàng,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6909759,106.6911933,10.7672409,10.766626,3,11982.90732498872,3091,1834,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_5485733315,osmacc_970139684,khách sạn quê hương,khách sạn hanoi a1,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1858,Q1858,1,537.0149074471742,105.8364802,105.8536784,20.973466,21.0320927,1,628.7052254319054,1398,117,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_3372132837,osmacc_5434955021,khách sạn saigon sports,khách sạn aloha saigon,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6945911,106.6911933,10.7678134,10.766626,2,2229.629319717905,2218,1834,1
0.0,True,12.146487253744652,0.9997794803910532,osmacc_2286005141,osmacc_5434955021,khách sạn new star,khách sạn aloha saigon,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.7048113,106.6911933,10.7788392,10.766626,1,628.7052254319054,3500,1834,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_4283882989,osmacc_5434955021,khách sạn 68,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6950983,106.6911933,10.7679462,10.766626,2,2229.629319717905,4044,1834,2
0.0,True,5.973700749975466,0.9843367958279785,osmacc_2267949128,osmacc_5434955021,khách sạn hà my,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6969013,106.6911933,10.7738995,10.766626,1,628.7052254319054,2949,1834,2
0.0,True,13.972835473802974,0.9999378085922256,osmacc_5171270524,osmacc_5434955021,khách sạn elios,khách sạn aloha saigon,1,68.6030400181494,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.6926014,106.6911933,10.7682017,10.766626,2,2229.629319717905,1685,1834,1
0.0,True,5.973700749975466,0.9843367958279785,osmacc_3806835482,osmacc_5434955021,khách sạn the reverie saigon,khách sạn aloha saigon,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q1854,Q1854,1,537.0149074471742,106.704865,106.6911933,10.7738731,10.766626,1,628.7052254319054,1400,1834,2
0.0,True,7.800048970033788,0.9955330921509717,osmacc_1766631069,osmacc_5494132121,wutma hotel,ኤክስትሪም ሆቴል,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q3624,Q3624,1,537.0149074471742,38.7531679,38.7487415,9.03087,9.0279031,2,2229.629319717905,1577,2048,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_11096909332,osmacc_11107288106,易佰酒店,全季酒店,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q8686,Q8686,1,537.0149074471742,121.3690787,121.3747904,31.1820536,31.1811597,2,2229.629319717905,2946,2049,1
0.0,True,7.800048970033788,0.9955330921509717,osmacc_311362319,osmacc_469796871,palm,villa bougainville,0,0.9509320097668568,Hotel,Hotel,1,1.957207182400477,Q39984,Q39984,1,537.0149074471742,7.2647525,7.2592657,43.6981829,43.702756,2,2229.629319717905,19479,2050,1
