wikidata_id,name,entity_type,parent_wikidata_id,parent_name,lat,lon
Q2364166,De Lessepsbuurt,neighborhood,Q803,Utrecht,52.111836,5.084675
Q2382892,Stathe,neighborhood,Q803,Utrecht,52.0907,5.11857
Q2112676,Bedrijventerrein De Wetering,neighborhood,Q803,Utrecht,52.1086,5.0499
Q2321954,Overvecht,neighborhood,Q803,Utrecht,52.116035,5.11096
Q2305287,Voordorp,neighborhood,Q803,Utrecht,52.1092,5.1456
Q2302806,Lunetten,neighborhood,Q803,Utrecht,52.0622,5.1342
Q2376560,Ockhuizen,village,Q803,Utrecht,52.1286,4.9972
Q2331048,Lombok,neighborhood,Q803,Utrecht,52.089989,5.098579
Q2640561,Zuilen,neighborhood,Q803,Utrecht,52.1133,5.086
Q2778238,Tuinwijk,neighborhood,Q803,Utrecht,52.1031,5.1167
Q2677854,Veldhuizen,neighborhood,Q803,Utrecht,52.0828,5.0139
Q2668227,De Woerd,neighborhood,Q803,Utrecht,52.083578,5.04504204
Q2683344,Bokkenbuurt,neighborhood,Q803,Utrecht,52.072395,5.13125896
Q2776714,Geuzenwijk,neighborhood,Q803,Utrecht,52.111313,5.09636879
Q2678615,Langerak,neighborhood,Q803,Utrecht,52.084016,5.058389
Q2299356,Tuindorp,neighborhood,Q803,Utrecht,52.1081,5.1283
Q2744044,Snippenvlucht,neighborhood,Q803,Utrecht,52.09157,5.11891
Q2140052,Oud Hoograven,neighborhood,Q803,Utrecht,52.068048,5.11791229
Q2214588,Transwijk,neighborhood,Q803,Utrecht,52.076573,5.100274
Q2779730,Staatsliedenbuurt,neighborhood,Q803,Utrecht,52.1033,5.1167
Q2355594,Dichterswijk,neighborhood,Q803,Utrecht,52.080877,5.111947
Q2199577,Nieuw Engeland,neighborhood,Q803,Utrecht,,
Q2356251,Buiten Wittevrouwen,neighborhood,Q803,Utrecht,52.092718,5.132332
Q2382961,Q2382961,neighborhood,Q803,Utrecht,52.1,5.1003
Q2855872,Parkwijk,neighborhood,Q803,Utrecht,52.090687,5.056586
Q2294293,"Laan van Nieuw Guinea, Spinozaplantsoen en omgeving",neighborhood,Q803,Utrecht,52.092401,5.087636
Q2749905,Welgelegen,neighborhood,Q803,Utrecht,52.083792,5.092485
Q2603397,Poldergebied Overvecht,neighborhood,Q803,Utrecht,52.1261,5.1136
Q2687015,Q2687015,neighborhood,Q803,Utrecht,52.08639,5.12528
Q2220620,Zambesidreef e. o.,neighborhood,Q803,Utrecht,52.1211,5.11
Q2671196,Ondiep,neighborhood,Q803,Utrecht,52.1,5.1
Q2362531,"Nieuw Engeland, Thomas a Kempisplantsoen en omgeving",neighborhood,Q803,Utrecht,52.095,5.0952777777778
Q2175326,Leidseveer,neighborhood,Q803,Utrecht,52.09278,5.10944
Q2589938,Watervogelbuurt,neighborhood,Q803,Utrecht,52.078752,5.1263237
Q2787459,Prins Bernhardplein en omgeving,neighborhood,Q803,Utrecht,52.115,5.0822
Q2585394,Tolsteegsingel en omgeving,neighborhood,Q803,Utrecht,52.082945,5.12825489
Q2289295,Bedrijventerrein Nieuw Overvecht,neighborhood,Q803,Utrecht,52.1272,5.0878
Q2346084,Oudwijk,neighborhood,Q803,Utrecht,52.0913,5.1412
Q2201906,Lauwerecht,neighborhood,Q803,Utrecht,52.0844,5.1122
Q2772913,Haarzuilens,neighborhood,Q803,Utrecht,52.1214,4.9964
Q2219375,Oudwijk-Zuid,neighborhood,Q803,Utrecht,,
Q2192088,Lage Weide,neighborhood,Q803,Utrecht,52.113358,5.060148
Q2191232,Noordoost,neighborhood,Q803,Utrecht,52.104027,5.129156
Q2790960,Rubenslaan en omgeving,neighborhood,Q803,Utrecht,52.082128,5.13597965
Q2355581,Zamenhofdreef en omgeving,neighborhood,Q803,Utrecht,52.1147,5.1128
Q2658516,Oog in Al,neighborhood,Q803,Utrecht,52.085909,5.086541
Q2293273,Maarschalkerweerd,neighborhood,Q803,Utrecht,52.0715,5.147
Q2299585,Oudwijk-Noord,neighborhood,Q803,Utrecht,,
Q2195741,Rijnsweerd,neighborhood,Q803,Utrecht,52.08939,5.154605
Q2673275,Vleuterweide,neighborhood,Q803,Utrecht,52.0953,5.0084
Q2695075,Vogelenbuurt,neighborhood,Q803,Utrecht,52.0989,5.1178
Q2662576,Abstede,neighborhood,Q803,Utrecht,52.083333,5.130556
Q2858759,Taag- en Rubicondreef en omgeving,neighborhood,Q803,Utrecht,52.1111,5.1181
Q2674659,Majellapark,neighborhood,Q803,Utrecht,52.09515,5.08928
Q2581182,Vleuten-De Meern,neighborhood,Q803,Utrecht,52.099652,5.017147
Q2623638,Nieuw Hoograven,neighborhood,Q803,Utrecht,52.064882,5.1218605
Q2180876,Votulast,neighborhood,Q803,Utrecht,,
Q2334329,De Driehoek,neighborhood,Q803,Utrecht,52.108545,5.09452343
Q90374296,Zwarte Knechten,neighborhood,Q803,Utrecht,,
Q134385909,Nieuw-Welgelegen,neighborhood,Q803,Utrecht,52.08103,5.09437
Q4378956,Den Hommel,neighborhood,Q803,Utrecht,52.0806,5.0856
Q134394267,Vechtzoom,neighborhood,Q803,Utrecht,52.11927,5.0977
Q64334547,Q64334547,neighborhood,Q803,Utrecht,,
Q138447658,Cartesius (Utrecht),neighborhood,Q803,Utrecht,,
Q2521903,Terwijde,neighborhood,Q803,Utrecht,52.104628,5.043454
Q134394271,Klopvaart,neighborhood,Q803,Utrecht,52.12408,5.09431
Q128396967,Hooch Boulandt,neighborhood,Q803,Utrecht,52.083888888889,5.1177777777778
Q4604327,Tigris- en Bostondreef en omgeving,neighborhood,Q803,Utrecht,52.1253,5.1022
Q121461167,Ufa center,neighborhood,Q911,Ufa,,
Q13739920,Julianapark en omgeving,neighborhood,Q803,Utrecht,52.1075,5.09
Q52063315,Q52063315,neighborhood,Q803,Utrecht,,
Q3917096,Schepenbuurt,neighborhood,Q803,Utrecht,52.098393,5.082164
Q2524844,Q2524844,neighborhood,Q803,Utrecht,52.091111111111,5.0930555555556
Q3022292,Sterrenwijk,neighborhood,Q803,Utrecht,52.080756,5.12894154
Q77020839,Q77020839,neighborhood,Q803,Utrecht,52.085688,5.10460854
Q133816751,Grauwaart,neighborhood,Q803,Utrecht,52.09563,5.06032
Q3332334,Wittevrouwen,neighborhood,Q803,Utrecht,52.098426,5.132868
Q4379940,Pijlsweerd,neighborhood,Q803,Utrecht,52.100221,5.11001587
Q2452273,Zeeheldenbuurt,neighborhood,Q803,Utrecht,52.098492,5.140507
Q2470406,Oosterbuurt,neighborhood,Q803,Utrecht,,
Q3981273,Rivierenwijk,neighborhood,Q803,Utrecht,52.071646,5.115295
Q133816777,Rijnvliet,neighborhood,Q803,Utrecht,52.07828,5.06629
Q3230538,Wolga- en Donaudreef en omgeving,neighborhood,Q803,Utrecht,52.1142,5.1292
Q133816735,Leeuwesteyn,neighborhood,Q803,Utrecht,52.09012,5.07583
Q13743069,Q13743069,neighborhood,Q803,Utrecht,52.09514,5.11085
Q2523756,Zeven Steegjes,neighborhood,Q803,Utrecht,52.08361,5.12111
Q3066840,Elinkwijk en omgeving,neighborhood,Q803,Utrecht,52.1096,5.0846
Q3020221,De Meern,neighborhood,Q803,Utrecht,52.080555555556,5.0333333333333
Q46723222,Leidsche Rijn Center,neighborhood,Q803,Utrecht,,
Q3003246,Schaakbuurt,neighborhood,Q803,Utrecht,52.114238,5.0902319
Q3012687,Amazone- en Nicaraguadreef en omgeving,neighborhood,Q803,Utrecht,52.1183,5.0992
Q24935280,Latoshinka,neighborhood,Q914,Volgograd,48.855532,44.649714
Q2446812,De Meern Oost,neighborhood,Q803,Utrecht,52.07991,5.037899
Q5157743,Noordwest,neighborhood,Q803,Utrecht,52.108656,5.094481
Q12012941,Kanaleneiland,neighborhood,Q803,Utrecht,52.071936111111,5.0933638888889
Q13439412,Binnenstad,neighborhood,Q803,Utrecht,52.089,5.120616
Q134385562,Geertebuurt,neighborhood,Q803,Utrecht,52.08363,5.12167
Q3542904,Wilhelminapark en omgeving,neighborhood,Q803,Utrecht,52.0878,5.1411
Q2526868,Zuilen-Noord,neighborhood,Q803,Utrecht,52.1178,5.0739
Q4352681,Leidsche Rijn,neighborhood,Q803,Utrecht,52.0964879,5.0522518
Q101626753,Huizingabuurt,neighborhood,Q803,Utrecht,52.099003,5.14134407
Q5363315,Utrecht Science Park,neighborhood,Q803,Utrecht,52.086388888889,5.1725
Q2429817,Tuindorp Oost,neighborhood,Q803,Utrecht,52.105,5.1372
Q3336516,Egelantier- en Mariëndaalstraat en omgeving,neighborhood,Q803,Utrecht,52.102878,5.09293556
Q122210450,Veemarkt,neighborhood,Q803,Utrecht,52.104403281227,5.146622997471
Q13769779,Loevenhoutsedijk en omgeving,neighborhood,Q803,Utrecht,52.10639,5.10972
Q39297398,Utrecht,city,Q803,Utrecht,52.09083,5.12222
Q28163917,Q28163917,neighborhood,Q803,Utrecht,,
Q12871042,Tsavkisi,village,Q994,Tbilisi,41.671111111111,44.735833333333
Q16695827,Q16695827,neighborhood,Q959,Vladivostok,43.2118307,131.9520217
Q11614688,Q11614688,neighborhood,Q1490,Tokyo,,
Q213263,Tama,big city,Q1490,Tokyo,35.636944444444,139.44627777778
Q139827017,Alekseevka,neighborhood,Q994,Tbilisi,,
Q236680,Toshima,neighborhood,Q1490,Tokyo,35.726111111111,139.71666666667
Q11279727,Mejirodai,town,Q1490,Tokyo,35.64388889,139.3075
Q240489,Higashimurayama,big city,Q1490,Tokyo,35.754611111111,139.4685
Q317830,Higashikurume,big city,Q1490,Tokyo,35.758,139.52986111111
Q242882,Nishitōkyō-shi,big city,Q1490,Tokyo,35.725611111111,139.53825
Q12864448,Vera,neighborhood,Q994,Tbilisi,41.706352,44.784484
Q12863039,Q12863039,neighborhood,Q994,Tbilisi,,
Q130437988,Orkhevi,neighborhood,Q994,Tbilisi,41.694155,44.92537
Q134696688,Q134696688,neighborhood,Q1490,Tokyo,35.807251,139.295617
Q12863688,Delisi,neighborhood,Q994,Tbilisi,41.725594,44.744521
Q80340,Essling,neighborhood,Q1741,Vienna,48.2144,16.5253
Q210628,Machida,big city,Q1490,Tokyo,35.546666666667,139.43861111111
Q210661,Musashino,big city,Q1490,Tokyo,35.717722222222,139.56605555556
Q114372972,New Tiflis,neighborhood,Q994,Tbilisi,41.7095695,44.7972569
Q244911,Zwischenbrücken,neighborhood,Q1741,Vienna,48.2342,16.3864
Q131280117,Tetrikhevhesi Settlement,neighborhood,Q994,Tbilisi,41.702534,44.932945
Q16371150,Kiketi,village,Q994,Tbilisi,41.656666666667,44.653333333333
Q208863,Hachiōji-shi,big city,Q1490,Tokyo,35.666444444444,139.316
Q31354788,Q31354788,village,Q994,Tbilisi,41.816555555556,44.764916666667
Q236197,Hino,big city,Q1490,Tokyo,35.671277777778,139.39513888889
Q212494,Akishima,big city,Q1490,Tokyo,35.705666666667,139.35352777778
Q269634,Tachikawa,big city,Q1490,Tokyo,35.713944444444,139.40791666667
Q16369017,Varketili,neighborhood,Q994,Tbilisi,,
Q16369776,Zurgovana,village,Q994,Tbilisi,41.799361111111,44.756722222222
Q15646877,Q15646877,neighborhood,Q994,Tbilisi,,
Q210667,Chōfu,big city,Q1490,Tokyo,35.650583333333,139.54066666667
Q12866277,Leghvtakhevi,neighborhood,Q994,Tbilisi,,
Q4153420,Sololaki,neighborhood,Q994,Tbilisi,41.691111111111,44.795
Q242885,Mitaka,big city,Q1490,Tokyo,35.683555555556,139.55952777778
Q242874,Koganei,big city,Q1490,Tokyo,35.699472222222,139.50297222222
Q213278,Kodaira,big city,Q1490,Tokyo,35.7285,139.47744444444
Q253741,Grinzing,neighborhood,Q1741,Vienna,48.2544,16.3428
Q138567670,Q138567670,neighborhood,Q994,Tbilisi,41.69481,44.84433
Q4293565,Millionka,neighborhood,Q959,Vladivostok,43.11833,131.88163
Q317834,Kokubunji,big city,Q1490,Tokyo,35.710333333333,139.46319444444
Q139826161,Sirachkhana,neighborhood,Q994,Tbilisi,,
Q12862189,Akhaldaba,village,Q994,Tbilisi,41.684444444444,44.663888888889
Q237683,Ome,big city,Q1490,Tokyo,35.787972222222,139.27583333333
Q287771,Kichijōji,neighborhood,Q1490,Tokyo,35.703055555556,139.57972222222
Q131279749,Tetrikhevi Settlement,neighborhood,Q994,Tbilisi,41.703919,44.927478
Q14212613,Tokyo/East,neighborhood,Q1490,Tokyo,,
Q208818,Fuchū,big city,Q1490,Tokyo,35.669444444444,139.4775
Q7473516,Tokyo,city,Q1490,Tokyo,35.683889,139.774444
Q4197653,Krtsanisi,neighborhood,Q994,Tbilisi,41.675,44.82
Q12867251,Mukhiani,neighborhood,Q994,Tbilisi,41.785588644397,44.829111000618
Q1716764,Margareten,neighborhood,Q1741,Vienna,48.1917,16.3592
Q1706267,Josefstadt,neighborhood,Q1741,Vienna,48.2105,16.3501
Q1290757,Strozzigrund,neighborhood,Q1741,Vienna,48.2081,16.3492
Q1671849,Inzersdorf,neighborhood,Q1741,Vienna,48.1426,16.3494
Q1454897,Wienerberg City,neighborhood,Q1741,Vienna,48.1681,16.3453
Q2010012,Oberlaa,neighborhood,Q1741,Vienna,48.14,16.3917
Q901452,Braunhirschen,neighborhood,Q1741,Vienna,48.1886,16.3261
Q877374,Wieden,neighborhood,Q1741,Vienna,48.1956,16.3681
Q1569132,Neu-Fünfhaus,neighborhood,Q1741,Vienna,48.2028,16.3278
Q1255079,Salmannsdorf,neighborhood,Q1741,Vienna,48.2553,16.2911
Q1667009,Ober Sankt Veit,neighborhood,Q1741,Vienna,48.1881,16.2664
Q1718608,Speising,neighborhood,Q1741,Vienna,48.1681,16.284
Q1503013,Rosenberg,neighborhood,Q1741,Vienna,48.1606,16.2833
Q1361527,Reindorf,neighborhood,Q1741,Vienna,48.1894,16.33
Q1587233,Spittelberg,neighborhood,Q1741,Vienna,48.2033,16.3553
Q877274,Steinhof,neighborhood,Q1741,Vienna,48.2106,16.2788
Q1670128,Lerchenfeld,neighborhood,Q1741,Vienna,48.2083,16.3383
Q631475,Rossau,neighborhood,Q1741,Vienna,48.2217,16.3639
Q442410,Altlerchenfeld,neighborhood,Q1741,Vienna,48.2087,16.3436
Q1991933,Nikolsdorf,neighborhood,Q1741,Vienna,48.1881,16.3617
Q822070,Bermudadreieck,neighborhood,Q1741,Vienna,48.2117,16.3753
Q1613671,Hernals,neighborhood,Q1741,Vienna,48.2217,16.3214
Q1136683,Cottageviertel,neighborhood,Q1741,Vienna,48.2331,16.3419
Q456497,Leopoldstadt,neighborhood,Q1741,Vienna,48.2175,16.3919
Q1486199,Rustendorf,neighborhood,Q1741,Vienna,48.1919,16.3278
Q1531174,Wulzendorf,neighborhood,Q1741,Vienna,48.2128,16.4786
Q1730731,Sankt Marx,neighborhood,Q1741,Vienna,48.1892,16.4038
Q1496772,Ottakring,neighborhood,Q1741,Vienna,48.2131,16.3261
Q654786,Michelbeuern,neighborhood,Q1741,Vienna,48.2219,16.3511
Q906418,Breitensee,neighborhood,Q1741,Vienna,48.2017,16.3108
Q1788552,Krieau,neighborhood,Q1741,Vienna,48.2108,16.4142
Q1637799,Hungelbrunn,neighborhood,Q1741,Vienna,48.1875,16.3672
Q1526933,Hacking,neighborhood,Q1741,Vienna,48.194996,16.260801
Q1984648,Nibelungenviertel,neighborhood,Q1741,Vienna,48.2023,16.329
Q1800722,Laimgrube,neighborhood,Q1741,Vienna,48.1992,16.3628
Q1808279,Laurenzergrund,neighborhood,Q1741,Vienna,48.185,16.3639
Q877354,Jägerzeile,neighborhood,Q1741,Vienna,48.2153,16.3853
Q1980858,Neulerchenfeld,neighborhood,Q1741,Vienna,48.211394444444,16.333530555556
Q440448,Althangrund,neighborhood,Q1741,Vienna,48.232,16.3592
Q906322,Breitenfeld,neighborhood,Q1741,Vienna,48.2142,16.3436
Q1764894,Sankt Ulrich,neighborhood,Q1741,Vienna,48.2047,16.3525
Q1625764,Siedlung Kriegerheimstätte,neighborhood,Q1741,Vienna,48.233980555556,16.476369444444
Q263534,Karmeliterviertel,neighborhood,Q1741,Vienna,48.2175,16.3769
Q1240897,Donaufeld,neighborhood,Q1741,Vienna,48.2513,16.4133
Q1256512,Stuwerviertel,neighborhood,Q1741,Vienna,48.2214,16.4039
Q1228247,Hietzing,neighborhood,Q1741,Vienna,48.1856,16.2986
Q1586529,Rothneusiedl,neighborhood,Q1741,Vienna,48.1344,16.3764
Q1979250,Neubau,neighborhood,Q1741,Vienna,48.2042,16.349
Q1261352,Lainz,neighborhood,Q1741,Vienna,48.1733,16.2756
Q1515094,Gersthof,neighborhood,Q1741,Vienna,48.235,16.3272
Q1883844,Magdalenengrund,neighborhood,Q1741,Vienna,48.1953,16.3533
Q1981716,Neustift,neighborhood,Q1741,Vienna,48.1474,16.3337
Q1546296,Griechenviertel,neighborhood,Q1741,Vienna,48.2106,16.3774
Q9248436,Fischerviertel,neighborhood,Q3012,Ulm,48.396422,9.988278
Q19545309,Castiglione,neighborhood,Q2028,Verona,45.414289,11.053605
Q3211563,La Petite Sicile,neighborhood,Q3572,Tunis,36.796021,10.185776
Q2651458,Alservorstadt,neighborhood,Q1741,Vienna,48.2164,16.3567
Q2141712,Reinprechtsdorf,neighborhood,Q1741,Vienna,48.1897,16.355
Q16533237,Borgo Nuovo,neighborhood,Q2028,Verona,45.450383333333,10.958030555556
Q21681799,Pratercottage,neighborhood,Q1741,Vienna,48.205739,16.398666
Q2302204,Sonnwendviertel,neighborhood,Q1741,Vienna,48.1807,16.3832
Q741794,San Michele Extra,neighborhood,Q2028,Verona,45.4337552,11.0434544
Q2232067,Schaumburgergrund,neighborhood,Q1741,Vienna,48.1903,16.3686
Q3642552,Q3642552,neighborhood,Q2028,Verona,45.4385,11.0302
Q2245976,Schmelz,neighborhood,Q1741,Vienna,48.2033,16.3203
Q15056064,Fasanviertel,neighborhood,Q1741,Vienna,48.1907,16.3859
Q3216089,Lafayette,neighborhood,Q3572,Tunis,36.811944444444,10.181111111111
Q2265656,Seestadt Aspern,neighborhood,Q1741,Vienna,48.2269,16.5064
Q3642554,Borgo Venezia,neighborhood,Q2028,Verona,45.44772222,11.02108333
Q3032832,Djebel Lahmar,neighborhood,Q3572,Tunis,36.82157,10.16082
Q4007597,Valdonega,neighborhood,Q2028,Verona,,
Q2897107,Berges du Lac,neighborhood,Q3572,Tunis,36.834981,10.238863
Q3305162,Mellassine,neighborhood,Q3572,Tunis,36.797779,10.159803
Q2274278,Servitenviertel,neighborhood,Q1741,Vienna,48.2206,16.3639
Q1388524,Santa Lucia,neighborhood,Q2028,Verona,45.42175543634,10.954278065083
Q98032493,Q98032493,neighborhood,Q1741,Vienna,48.197904,16.39232
Q107034859,Neuessling,neighborhood,Q1741,Vienna,48.2493,16.5324
Q19971328,Neu-Wien,neighborhood,Q1741,Vienna,48.21807,16.36425
Q4010177,Veronetta,neighborhood,Q2028,Verona,45.4423,11.0054
Q62888241,Esteplatz,neighborhood,Q1741,Vienna,48.205008,16.389725
Q22665854,Volkertviertel,neighborhood,Q1741,Vienna,48.224713888889,16.386544444444
Q2160909,Rodaun,neighborhood,Q1741,Vienna,48.1332259,16.2582368
Q13400194,Dornbach,neighborhood,Q1741,Vienna,48.2283,16.3
Q19971521,Viertel Zwei,neighborhood,Q1741,Vienna,48.2129084,16.4153897
Q79411737,Q79411737,neighborhood,Q1741,Vienna,48.2260164,16.3873959
Q3642518,Q3642518,neighborhood,Q2028,Verona,45.41286111,10.99141667
Q2122363,Quartier Belvedere,neighborhood,Q1741,Vienna,48.188024,16.3818
Q41721430,Söflingen,village,Q3012,Ulm,48.39552,9.95415
Q82470694,Kreta,neighborhood,Q1741,Vienna,48.174541,16.39192
Q3927201,Q3927201,neighborhood,Q2028,Verona,45.43580833,10.97
Q2287228,Simmering,neighborhood,Q1741,Vienna,48.1691,16.4217
Q2174345,Rudolfsheim,neighborhood,Q1741,Vienna,48.1903,16.3289
Q3773185,Golosine,neighborhood,Q2028,Verona,45.41977778,10.96866667
Q2576216,Wilhelmsdorf,neighborhood,Q1741,Vienna,48.1769,16.3367
Q2974661,Cité El Khadra,neighborhood,Q3572,Tunis,36.841085,10.216542
Q2583694,Windmühle,neighborhood,Q1741,Vienna,48.2,16.3586
Q2069816,Per-Albin-Hansson-Siedlung,neighborhood,Q1741,Vienna,48.1517,16.3802
Q2430175,Thurygrund,neighborhood,Q1741,Vienna,48.2258,16.3578
Q3642548,Borgo Trento,neighborhood,Q2028,Verona,,
Q118176227,Q118176227,neighborhood,Q1741,Vienna,,
Q2069566,Penzing,neighborhood,Q1741,Vienna,48.1903,16.3031
Q134717342,Q134717342,village,Q3138,Trier,49.7420307,6.5627504
Q2238893,Schleifmühlviertel,neighborhood,Q1741,Vienna,48.1973,16.3646
Q24286968,Q24286968,neighborhood,Q1741,Vienna,48.217777777778,16.384027777778
Q20748959,Trier-Oberkirch,neighborhood,Q3138,Trier,49.714015,6.584809
Q2941256,Toulouse Casselardit,neighborhood,Q7880,Toulouse,43.6055,1.407589
Q3119561,Q3119561,neighborhood,Q7880,Toulouse,43.6035,1.465
Q3216514,Toulouse Lalande,neighborhood,Q7880,Toulouse,43.648,1.435
Q12194853,El Ouardia,neighborhood,Q3572,Tunis,,
Q3188362,Jules-Julien,neighborhood,Q7880,Toulouse,43.575126,1.455213
Q3216127,Q3216127,neighborhood,Q7880,Toulouse,43.563962,1.409136
Q2910746,Toulouse Borderouge,neighborhood,Q7880,Toulouse,43.640236,1.45239
Q2922427,Q2922427,neighborhood,Q7880,Toulouse,43.60142,1.442159
Q3212443,La Roseraie,neighborhood,Q7880,Toulouse,43.6223,1.471
Q548081,Saint-Aubin,neighborhood,Q7880,Toulouse,43.6035,1.4541
Q5793187,Shahrak-e Resalat,village,Q3616,Tehran,35.74027778,51.48027778
Q3012267,Toulouse Dalbade,neighborhood,Q7880,Toulouse,43.5975,1.4422
Q97293093,Hara,neighborhood,Q3572,Tunis,36.798888888889,10.17
Q112056632,consular district of Tunis,neighborhood,Q3572,Tunis,,
Q4120455,Halfaouine,neighborhood,Q3572,Tunis,36.808168,10.1674819
Q3183145,Toulouse Jolimont,neighborhood,Q7880,Toulouse,43.613021,1.459669
Q2893263,Q2893263,neighborhood,Q7880,Toulouse,,
Q12189876,Q12189876,neighborhood,Q3579,Tripoli,32.891186069179,13.192798708203
Q3003239,Croix-Daurade,neighborhood,Q7880,Toulouse,43.6373563,1.4648724
Q2892385,Bazacle,neighborhood,Q7880,Toulouse,43.604215,1.432168
Q5855442,Q5855442,neighborhood,Q3616,Tehran,,
Q3233392,Les Izards-Trois Cocus,neighborhood,Q7880,Toulouse,43.64,1.445
Q2939647,Toulouse Carmes,neighborhood,Q7880,Toulouse,43.597956,1.44426
Q12246393,Montfleury,neighborhood,Q3572,Tunis,36.786424,10.174697
Q676190,Toulouse Empalot,neighborhood,Q7880,Toulouse,43.5815,1.441
Q3002094,Q3002094,neighborhood,Q7880,Toulouse,43.585689,1.45574
