destination_wikidata_id,destination_name,osm_id,osm_type,hub_name,hub_type,iata_code,icao_code,lat,lon
Q796,Iraq,1267353756,way,محطة قطار البيادر,train_station,,,33.7860249,42.6323463
Q796,Iraq,1274183613,way,محطة حصن البيكات,train_station,,,32.6880763,44.365781
Q796,Iraq,1274183614,way,محطة قطار المسيب,train_station,,,32.778095,44.2949636
Q796,Iraq,1274183643,way,Alexandria Railway Station,train_station,,,32.8952232,44.355372
Q796,Iraq,1290068378,way,كراج الكوفة الموحد,bus_station,,,32.0324576,44.409934
Q796,Iraq,1299809907,way,محطة قطار فوهيمي,train_station,,,34.0689987,42.1475167
Q796,Iraq,1302862371,way,محطة قطار أبو غريب,train_station,,,33.3577741,44.229293
Q796,Iraq,1303092257,way,محطة قطار الحبانية,train_station,,,33.3528764,43.6544826
Q796,Iraq,1338674153,way,محطة قطار الحديد,train_station,,,32.4538218,44.5362439
Q796,Iraq,1340820722,way,محطة قطار الميثاق,train_station,,,34.2524715,41.3586494
Q796,Iraq,1340820740,way,محطة قطار جباب,train_station,,,34.1883531,41.5397423
Q796,Iraq,1340820756,way,محطة قطار عناه,train_station,,,34.1471766,41.7443516
Q796,Iraq,1348780068,way,محطة قطار الحمرا,train_station,,,33.2631587,44.3687844
Q796,Iraq,1433403102,way,الكراج الموحد,bus_station,,,32.3989664,44.6727109
Q796,Iraq,1498850985,way,كراج الحلة الموحد,bus_station,,,32.4594944,44.4095548
Q796,Iraq,1512636449,way,"""Secret"" Israeli Military Base",airport,,,31.6670547,42.4480123
Q27,Ireland,21522430,node,Banteer,train_station,,,52.1289412,-8.8990867
Q27,Ireland,21522841,node,Millstreet,train_station,,,52.077397,-9.070116
Q27,Ireland,21540238,node,Sallins and Naas,train_station,,,53.2467871,-6.6648675
Q27,Ireland,28507201,node,Berth 3,port,,,52.254781,-6.3348561
Q27,Ireland,36679014,node,Tarbert Ferry Port,port,,,52.5870543,-9.3595008
Q27,Ireland,126217380,node,Athlone,train_station,,,53.4269001,-7.9357621
Q27,Ireland,126229314,node,Roscommon,train_station,,,53.6243607,-8.1962865
Q27,Ireland,126237800,node,Castlerea,train_station,,,53.7615651,-8.4857961
Q27,Ireland,252819378,node,Kildare,train_station,,,53.1628057,-6.9080483
Q27,Ireland,252821911,node,Adamstown,train_station,,,53.3360017,-6.4692321
Q27,Ireland,254506816,node,Newbridge,train_station,,,53.1852599,-6.8087433
Q27,Ireland,262318894,node,Monasterevin,train_station,,,53.1454804,-7.0637543
Q27,Ireland,263038001,node,Ballinasloe,train_station,,,53.3364279,-8.2398655
Q27,Ireland,268486769,node,Castlebar,train_station,,,53.8473852,-9.2881409
Q27,Ireland,268486847,node,Manulla Junction,train_station,,,53.8277751,-9.1924966
Q27,Ireland,270477714,node,Ballymena,train_station,,,54.8640702,-6.2846354
Q27,Ireland,270477798,node,Antrim,train_station,,,54.7180968,-6.2114756
Q27,Ireland,277617459,node,Wexford O'Hanrahan,train_station,,,52.3432568,-6.4642995
Q27,Ireland,277617734,node,Rosslare Europort,train_station,,,52.2511936,-6.3375376
Q27,Ireland,280883969,node,Ennis,train_station,,,52.8391561,-8.9753026
Q27,Ireland,281197288,node,Park West and Cherry Orchard,train_station,,,53.3340346,-6.3786386
Q27,Ireland,290440267,node,Drogheda MacBride,train_station,,,53.7120167,-6.3356412
Q27,Ireland,306202271,node,Enniscorthy,train_station,,,52.5046084,-6.5662858
Q27,Ireland,306211966,node,Rathdrum,train_station,,,52.930477,-6.2261035
Q27,Ireland,306229332,node,Kilcoole,train_station,,,53.1068658,-6.041013
Q27,Ireland,306234311,node,Wicklow,train_station,,,52.9881548,-6.0525889
Q27,Ireland,306234312,node,Arklow,train_station,,,52.7939226,-6.1597075
Q27,Ireland,306234776,node,Gorey,train_station,,,52.6712171,-6.2920098
Q27,Ireland,310182680,node,Clondalkin & Fonthill,train_station,,,53.3333505,-6.4063997
Q27,Ireland,333385901,node,Carrick-on-Shannon,train_station,,,53.938396,-8.10686
Q27,Ireland,338485243,node,Carrigaloe Cross River Ferry Terminal,port,,,51.8615309,-8.3264374
Q27,Ireland,339007130,node,Fota,train_station,,,51.8962733,-8.3180748
Q27,Ireland,339010879,node,Rushbrooke,train_station,,,51.8495957,-8.3226862
Q27,Ireland,339010895,node,Glounthaune,train_station,,,51.9112899,-8.3251115
Q27,Ireland,339010983,node,Littleisland,train_station,,,51.9075915,-8.3552018
Q27,Ireland,343851032,node,Black Station,station,,,53.2186875,-6.1839742
Q27,Ireland,354050180,node,Birdhill,train_station,,,52.7656558,-8.4422851
Q27,Ireland,356867426,node,Gleenbrook Cross River Ferry Terminal,port,,,51.8594773,-8.3317452
Q27,Ireland,389853714,node,Kilmeadan,train_station,,,52.2467855,-7.2472989
Q27,Ireland,393857596,node,Inis Oírr,port,,,53.068386,-9.522406
Q27,Ireland,467765442,node,Carrigtwohill,train_station,,,51.9162701,-8.2633684
Q27,Ireland,614241268,node,Hansfield,train_station,,,53.3870051,-6.4420549
Q27,Ireland,663920250,node,Boyle,train_station,,,53.9676282,-8.3047064
Q27,Ireland,667718433,node,Ballyhaunis,train_station,,,53.7616691,-8.7585405
Q27,Ireland,669017910,node,Ireland's Eye Ferry Service,port,,,53.3918073,-6.0629999
Q27,Ireland,699654006,node,Ennis,bus_station,,,52.8392741,-8.9758142
Q27,Ireland,728407301,node,Collooney,train_station,,,54.1865003,-8.4949511
Q27,Ireland,728439163,node,Ballymote,train_station,,,54.0881801,-8.5207305
Q27,Ireland,731104792,node,Dromod,train_station,,,53.8590965,-7.9163715
Q27,Ireland,745463252,node,Terminal 4,port,,,53.3509006,-6.2229558
Q27,Ireland,819451664,node,Castletownbere Ferry Slipway,port,,,51.6519728,-9.9077158
Q27,Ireland,827777186,node,Kishoge,train_station,,,53.3344333,-6.4302177
Q27,Ireland,907116924,node,Rathmore,train_station,,,52.0852498,-9.2179688
Q27,Ireland,1042032682,node,Langford Lodge,airport,,EGAL,54.6231003,-6.3000002
Q27,Ireland,1042033164,node,Erinagh Airfield,airport,,EIER,52.8108705,-8.284434
Q27,Ireland,1042033173,node,Gowran Grange Aerodrome,airport,,EIGN,53.1766729,-6.6359887
Q27,Ireland,1077041977,node,Dublin Port Terminal 1,port,,,53.3465892,-6.1980519
Q27,Ireland,1317135921,node,Westport,train_station,,,53.7961425,-9.5100554
Q27,Ireland,1353952884,node,Ballina,train_station,,,54.1089903,-9.1607346
Q27,Ireland,1353952886,node,Foxford,train_station,,,53.9828647,-9.1364385
Q27,Ireland,1375085557,node,Killimer Ferry Port,port,,,52.6143908,-9.3802687
Q27,Ireland,1415190101,node,Farranfore,train_station,,,52.1737762,-9.5520783
Q27,Ireland,1415548181,node,Carrigaloe,train_station,,,51.8688822,-8.3243671
Q27,Ireland,1446941609,node,Roscrea,train_station,,,52.9607457,-7.7943455
Q27,Ireland,1498432272,node,Ardrahan,train_station,,,53.1572548,-8.8146608
Q27,Ireland,1524124078,node,Carrick-on-Suir,train_station,,,52.3490526,-7.4045607
Q27,Ireland,1526616965,node,Cullybackey,train_station,,,54.8881287,-6.3445252
Q27,Ireland,1777118650,node,Gort,train_station,,,53.0671685,-8.8141817
Q27,Ireland,1797056183,node,Dublin Port Terminal 2,port,,,53.3476525,-6.1988546
Q27,Ireland,1858006806,node,Fintown Railway,train_station,,,54.8674276,-8.1190743
Q27,Ireland,1902769091,node,Bus Éireann Depot,bus_station,,,54.8013332,-7.7744636
Q27,Ireland,1965606288,node,Woodlawn,train_station,,,53.3431479,-8.4716679
Q27,Ireland,1980838883,node,Glengarriff,port,,,51.7492721,-9.5418806
Q27,Ireland,2084379025,node,Krishna Island pontoon,port,,,54.1912538,-7.4861365
Q27,Ireland,2137746665,node,Inis Mór,port,,,53.1180406,-9.6672117
Q27,Ireland,2137749984,node,Inis Meáin,port,,,53.1021649,-9.5793683
Q27,Ireland,2174996504,node,Brittas House,airport,,,52.6039078,-8.4175884
Q27,Ireland,2175298626,node,Moyasta,station,,,52.6683959,-9.5355349
Q27,Ireland,2176929250,node,Dunnyvadden,airport,,,54.8487273,-6.2069651
Q27,Ireland,2225825402,node,Ross Castle Pier,port,,,52.0411068,-9.5322341
Q27,Ireland,2359046743,node,Sixmilebridge,train_station,,,52.7380977,-8.7857729
Q27,Ireland,2420790215,node,Cloughjordan,train_station,,,52.9364166,-8.024487
Q27,Ireland,2599007889,node,Berth 1,port,,,52.253551,-6.3371046
Q27,Ireland,2697052587,node,Cahir,train_station,,,52.3779467,-7.922583
Q27,Ireland,2829159704,node,Craughwell,train_station,,,53.2251309,-8.7358299
Q27,Ireland,3010372440,node,Castleconnell,train_station,,,52.7130568,-8.4979284
Q27,Ireland,3051527215,node,Rosslare Strand,train_station,,,52.2718383,-6.3915222
Q27,Ireland,3106031146,node,Charleville,train_station,,,52.3472276,-8.6535787
Q27,Ireland,3106107177,node,Ballybrophy,train_station,,,52.9001559,-7.6025345
Q27,Ireland,3106107180,node,Mallow,train_station,,,52.138912,-8.6551101
Q27,Ireland,3106107185,node,Templemore,train_station,,,52.7879147,-7.8224599
Q27,Ireland,3127812574,node,Long Island Pier,port,,,51.4995087,-9.5564287
Q27,Ireland,3307721254,node,Killarney,train_station,,,52.0591548,-9.5023187
Q27,Ireland,3402132490,node,Dundalk Clarke,train_station,,,54.0011329,-6.4125117
Q27,Ireland,3581474993,node,M3 Parkway,train_station,,,53.4345286,-6.4688891
Q27,Ireland,3622824746,node,Midleton,train_station,,,51.9211955,-8.1756984
Q27,Ireland,3627845010,node,Portlaoise,train_station,,,53.0370118,-7.3013145
Q27,Ireland,3627881984,node,Attymon,train_station,,,53.3212772,-8.6062737
Q27,Ireland,3640069842,node,Thurles,train_station,,,52.6766937,-7.8219058
Q27,Ireland,3740185419,node,Longford,train_station,,,53.7242754,-7.796149
Q27,Ireland,3753001384,node,Peatlands Park Railway,train_station,,,54.4861847,-6.6177992
Q27,Ireland,3760590275,node,Tralee Casement,train_station,,,52.2710228,-9.6991554
Q27,Ireland,3822088768,node,Oakfield Park,train_station,,,54.8764951,-7.5746376
Q27,Ireland,3841573179,node,JFK Memorial Park Miniature Railway,train_station,,,52.3129727,-6.9393741
Q27,Ireland,3841631444,node,Leisureland Express,train_station,,,53.2584349,-9.0833257
Q27,Ireland,3908808660,node,Tipperary,train_station,,,52.4701647,-8.1616123
Q27,Ireland,3969371847,node,Cobh,train_station,,,51.8488366,-8.3002528
Q27,Ireland,4061490621,node,Lisburn,train_station,,,54.5139104,-6.0453218
Q27,Ireland,4061608585,node,Newry,train_station,,,54.1887352,-6.3628351
Q27,Ireland,4061608586,node,Poyntzpass,train_station,,,54.2930466,-6.3719667
Q27,Ireland,4061608587,node,Scarva,train_station,,,54.3316331,-6.3665647
Q27,Ireland,4061608588,node,Portadown,train_station,,,54.4250835,-6.4454404
Q27,Ireland,4061608690,node,Moira,train_station,,,54.4921069,-6.2141498
Q27,Ireland,4061608691,node,Hilden,train_station,,,54.5222969,-6.0293849
Q27,Ireland,4061608692,node,Derriaghy,train_station,,,54.5423922,-6.017688
Q27,Ireland,4061608693,node,Dunmurry,train_station,,,54.5531263,-6.0032081
Q27,Ireland,4061608697,node,Lambeg,train_station,,,54.5296586,-6.0296261
Q27,Ireland,4109805560,node,Leixlip Confey,train_station,,,53.3742004,-6.4858156
Q27,Ireland,4178209113,node,Tramore Miniature Railway,train_station,,,52.1599527,-7.1448487
Q27,Ireland,4259294988,node,Lough Conn Airfield,airport,,,54.044117,-9.215717
Q27,Ireland,4325197199,node,Críochfort 3,port,,,53.2673512,-9.5579618
Q27,Ireland,4325197202,node,Críochfort 1,port,,,53.2670062,-9.5591351
Q27,Ireland,4428936684,node,Carrickmore Flying School,airport,,,54.5723725,-7.0435026
Q27,Ireland,4440544098,node,Finn Valley,airport,,,54.8465286,-7.6585484
Q27,Ireland,4440561618,node,Ruskey Airstrip,airport,,,54.8405299,-7.6547115
Q27,Ireland,4445836040,node,Ballinvally Farm Airstrip,airport,,,52.5712912,-6.3177038
Q27,Ireland,4466009526,node,Drumavish Airstrip,airport,,,54.787996,-7.7248707
Q27,Ireland,4496458099,node,Carnowen Airstrip,airport,,,54.8231859,-7.6299495
Q27,Ireland,4496470301,node,Russell's field,airport,,,54.9895863,-7.7380132
Q27,Ireland,4497847730,node,Warrens Airstrip,airport,,,52.6399188,-6.2988267
Q27,Ireland,4497855689,node,The Forge Airstrip,airport,,,52.8101952,-8.1374609
Q27,Ireland,4497855919,node,Taggarts Airstrip,airport,,,53.448783,-7.0477514
Q27,Ireland,4497865111,node,Stradbally Airstrip,airport,,,53.0454067,-7.1649851
Q27,Ireland,4497865657,node,Spollens Airstrip,airport,,,53.2939406,-7.5247828
Q27,Ireland,4497873841,node,Abbeyfeale Airfield,airport,,,52.3957645,-9.3412675
Q27,Ireland,4497884953,node,Ballyjamesduff Airstrip,airport,,,53.8644995,-7.2149694
Q27,Ireland,4498166621,node,Morriscastle Airstrip,airport,,,52.515833,-6.2638647
Q27,Ireland,4498170900,node,Laytown Airstrip,airport,,,53.6913485,-6.2693914
Q27,Ireland,4498175708,node,Killamaster Airstrip,airport,,,52.8665464,-6.8102488
Q27,Ireland,4515045710,node,Ardfert Airstrip,airport,,,52.346133,-9.7624708
Q27,Ireland,4515072487,node,Rathfriland Airstrip,airport,,,54.2529957,-6.2290953
Q27,Ireland,4531514446,node,Ballina Airfield,airport,,,54.0890673,-9.1609282
Q27,Ireland,4531520310,node,Allenwood Airstrip,airport,,,53.2678689,-6.8389264
Q27,Ireland,4531527833,node,Ballyboe Airstrip,airport,,,52.3861001,-7.6185363
Q27,Ireland,4531543129,node,Ballyvaloo Airstrip,airport,,,52.4144389,-6.3630581
Q27,Ireland,4531547668,node,Blackhill Airstrip,airport,,,54.8042209,-6.7556928
Q27,Ireland,4531959549,node,Borris-in-Ossory Airstrip,airport,,,52.9262824,-7.6526988
Q27,Ireland,4531964469,node,Bunnyconnellan Airstrip,airport,,,54.0944464,-9.0347268
Q27,Ireland,4533751723,node,Loughbrickland Airstrip,airport,,,54.3268279,-6.2918648
Q27,Ireland,4541042890,node,Granard Airfield,airport,,,53.7579704,-7.5325061
Q27,Ireland,4541057487,node,Gowran Airstrip,airport,,,52.6426609,-7.1204212
Q27,Ireland,4558353873,node,Redrock Airstrip,airport,,,54.3026886,-6.5857883
Q27,Ireland,4568214966,node,O'Loughlin Airstrip,airport,,,53.1701983,-7.0189253
Q27,Ireland,4568218854,node,Crossmolina Airfield,airport,,,54.1344351,-9.3647319
Q27,Ireland,4568594047,node,Ballyboughal Airfield,airport,,EIBB,53.5058277,-6.2377943
Q27,Ireland,4569975745,node,Dorans Airstrip,airport,,,53.519751,-7.6795763
Q27,Ireland,4590142237,node,Whites Airstrip,airport,,,53.6634259,-8.6347998
Q27,Ireland,4592417397,node,Ballyvarry Airstrip,airport,,,53.892909,-9.1226294
Q27,Ireland,4607797260,node,Maganey Airstrip,airport,,,52.8987704,-6.9289593
Q27,Ireland,4641653335,node,Fethard Airstrip,airport,,,52.4717117,-7.7346029
Q27,Ireland,4649776809,node,Clonakilty Airstrip,airport,,,51.6262997,-8.9160018
Q27,Ireland,4658377140,node,Dublin Port Terminal 1,port,,,53.3449967,-6.1961033
Q27,Ireland,4662531100,node,Mountshannon Seaplane Base,airport,,EIMS,52.9304887,-8.424897
Q27,Ireland,4666713732,node,Camus Airstrip,airport,,,53.1714598,-8.1133411
Q27,Ireland,4686310351,node,Milltownpass Airfield,airport,,,53.4522589,-7.2374395
Q27,Ireland,4686311064,node,Millicent Airfield,airport,,,53.2718065,-6.6859865
Q27,Ireland,4976812664,node,Lough Sheelin Airfield,airport,,,53.7964339,-7.2845552
Q27,Ireland,4993643253,node,Saltee Islands Ferry,port,,,52.1719003,-6.5886975
Q27,Ireland,5045077167,node,Westport House,train_station,,,53.80138,-9.5370959
Q27,Ireland,5154958536,node,Claremorris,train_station,,,53.7206837,-9.0022215
Q27,Ireland,5355217228,node,Clonmel,train_station,,,52.3610817,-7.6991241
Q27,Ireland,5355226792,node,Cork Kent,train_station,,,51.9016314,-8.4582173
Q27,Ireland,5403835845,node,Bayside,train_station,,,53.3915385,-6.1367871
Q27,Ireland,5403839993,node,Bray Daly,train_station,,,53.2044148,-6.1005613
Q27,Ireland,5403851242,node,Clongriffin,train_station,,,53.4026996,-6.1489491
Q27,Ireland,5403851296,node,Clontarf Road,train_station,,,53.3630675,-6.2268626
Q27,Ireland,5403871877,node,Docklands,train_station,,,53.3506697,-6.239326
Q27,Ireland,5403886243,node,Dunboyne,train_station,,,53.4172693,-6.4647972
Q27,Ireland,5403904825,node,Harmonstown,train_station,,,53.3783621,-6.1924014
Q27,Ireland,5420185683,node,Spike Island Ferry,port,,,51.8496205,-8.2936895
Q27,Ireland,5503514948,node,Tarsan Lan Microlight Field,airport,,,54.4577549,-6.4372691
Q27,Ireland,5503606204,node,Aughrim Airstrip,airport,,,54.0935609,-6.0456781
Q27,Ireland,5519210321,node,Raheny,train_station,,,53.3816065,-6.1761274
Q27,Ireland,5519213828,node,Kilbarrack,train_station,,,53.3872797,-6.1614803
Q27,Ireland,5519218141,node,Howth,train_station,,,53.3891126,-6.0743742
Q27,Ireland,5519221177,node,Portmarnock,train_station,,,53.4176576,-6.1513171
Q27,Ireland,5525053199,node,Derry~Londonderry,train_station,,,54.9930871,-7.3128166
Q27,Ireland,5658326832,node,Spanish Point Airfield,airport,,EISP,52.8460592,-9.4151253
Q27,Ireland,5685502766,node,the Doolin Ferry Co.,port,,,53.0153872,-9.4063843
Q27,Ireland,5750113383,node,Berth 2,port,,,52.2538273,-6.3365657
Q27,Ireland,6216193021,node,Woodview Airstrip,airport,,,54.3703475,-6.5916968
Q27,Ireland,6637422145,node,Garinish Island Shuttle,port,,,51.7486215,-9.5486042
Q27,Ireland,6740364330,node,Limerick Colbert,train_station,,,52.6588782,-8.6246847
Q27,Ireland,6740507736,node,Limerick Junction,train_station,,,52.5019872,-8.1988652
Q27,Ireland,6852246817,node,Waterford Plunkett,train_station,,,52.2663764,-7.1178049
Q27,Ireland,6852298568,node,Kilkenny MacDonagh,train_station,,,52.654458,-7.2435663
Q27,Ireland,6852302249,node,Thomastown,train_station,,,52.5231654,-7.1488957
Q27,Ireland,6852317057,node,Carlow,train_station,,,52.8410587,-6.9221056
Q27,Ireland,6854406241,node,Dublin Heuston,train_station,,,53.3465025,-6.2929685
Q27,Ireland,6854415949,node,Galway Ceannt,train_station,,,53.2734444,-9.0467617
Q27,Ireland,6856262797,node,Athenry,train_station,,,53.301501,-8.7485558
Q27,Ireland,6927311496,node,Achill Island (Cloughmore) Pier,port,,,53.8743912,-9.9482558
Q27,Ireland,7176421917,node,Salthill and Monkstown,train_station,,,53.2953905,-6.1524235
Q27,Ireland,7176421918,node,Sandymount,train_station,,,53.327928,-6.2210505
Q27,Ireland,7176421919,node,Killester,train_station,,,53.3728003,-6.2049157
Q27,Ireland,7176421920,node,Dublin Pearse,train_station,,,53.3433347,-6.2484634
Q27,Ireland,7176421921,node,Lansdowne Road,train_station,,,53.3337709,-6.2287109
Q27,Ireland,7176421922,node,Sydney Parade,train_station,,,53.3207869,-6.2115522
Q27,Ireland,7176421923,node,Booterstown,train_station,,,53.3099853,-6.1951961
Q27,Ireland,7176421924,node,Blackrock,train_station,,,53.3028379,-6.1786985
Q27,Ireland,7176421925,node,Seapoint,train_station,,,53.2991568,-6.1652076
Q27,Ireland,7176421926,node,Sandycove and Glasthule,train_station,,,53.2880018,-6.1271578
Q27,Ireland,7176421927,node,Greystones,train_station,,,53.144033,-6.0609993
Q27,Ireland,7176421928,node,Sutton,train_station,,,53.3920109,-6.1160836
Q27,Ireland,7176421929,node,Malahide,train_station,,,53.4506973,-6.156591
Q27,Ireland,7176421930,node,Howth Junction and Donaghmede,train_station,,,53.391309,-6.1558192
Q27,Ireland,7184996489,node,Dún Laoghaire Mallin,train_station,,,53.2949981,-6.1347403
Q27,Ireland,7184996490,node,Killiney,train_station,,,53.2553845,-6.11304
Q27,Ireland,7184996491,node,Shankill,train_station,,,53.2366973,-6.1170439
Q27,Ireland,7184996492,node,Glenageary,train_station,,,53.2812377,-6.1231083
Q27,Ireland,7184996494,node,Grand Canal Dock,train_station,,,53.3398189,-6.2381879
Q27,Ireland,7185160548,node,Skerries,train_station,,,53.5739887,-6.1191749
Q27,Ireland,7185160550,node,Rush & Lusk,train_station,,,53.5209395,-6.1431068
Q27,Ireland,7185160551,node,Gormanston,train_station,,,53.6378333,-6.2170527
Q27,Ireland,7185160555,node,Laytown,train_station,,,53.6795281,-6.242754
Q27,Ireland,7185160557,node,Donabate,train_station,,,53.4857483,-6.1512942
Q27,Ireland,7185160559,node,Balbriggan,train_station,,,53.6118769,-6.1823282
Q27,Ireland,7194852787,node,Craughwell Airstrip,airport,,,53.2458721,-8.6878283
Q27,Ireland,7197355613,node,Lickfinn Airstrip,airport,,,52.5913532,-7.6434356
Q27,Ireland,7198243013,node,Broombridge,train_station,,,53.3726218,-6.2988178
Q27,Ireland,7198261238,node,Navan Road Parkway,train_station,,,53.377553,-6.3454293
Q27,Ireland,7198309240,node,Clonsilla,train_station,,,53.3829431,-6.4231873
Q27,Ireland,7198310083,node,Leixlip Louisa Bridge,train_station,,,53.3702985,-6.5062413
Q27,Ireland,7198317688,node,Kilcock,train_station,,,53.399043,-6.6688581
Q27,Ireland,7198335545,node,Ashtown,train_station,,,53.3754061,-6.3318144
Q27,Ireland,7198337979,node,Castleknock,train_station,,,53.3815285,-6.3714239
Q27,Ireland,7198337980,node,Dublin Connolly,train_station,,,53.3527247,-6.2471357
Q27,Ireland,7198349811,node,Coolmine,train_station,,,53.3776926,-6.3906473
Q27,Ireland,7198349812,node,Maynooth,train_station,,,53.3780554,-6.5906355
Q27,Ireland,7198369363,node,Edgeworthstown,train_station,,,53.6887624,-7.6031144
Q27,Ireland,7198398740,node,Enfield,train_station,,,53.4161821,-6.8341687
Q27,Ireland,7198405505,node,Mullingar,train_station,,,53.5229058,-7.345688
Q27,Ireland,7780631943,node,Slemish Airfield,airport,,,54.9035597,-6.13519
Q27,Ireland,7804828557,node,Mullagrass,airport,,,54.2164557,-6.4013773
Q27,Ireland,7934751042,node,Colla Pier,port,,,51.5064428,-9.5607206
Q27,Ireland,8149879527,node,Bilberry,train_station,,,52.2704507,-7.1392105
Q27,Ireland,8264881646,node,Black Station,station,,,53.2187295,-6.1836899
Q27,Ireland,8264886524,node,Blue Station,station,,,53.2193531,-6.1837256
Q801,Israel,323229029,node,שער יפו,bus_station,,,31.7767663,35.2264348
Q801,Israel,408501605,node,מנחת מגידו,airport,,LLMG,32.5941887,35.2369156
Q801,Israel,410656908,node,רכבל חיפה,station,,,32.8312438,34.970198
Q801,Israel,429882252,node,محطة طابور,bus_station,,,32.6944124,35.3847552
Q801,Israel,429882321,node,חיפה מרכז השמונה,train_station,,,32.8223019,34.9973626
Q801,Israel,431622877,node,Bus Station,bus_station,,,31.690961,35.2768592
Q801,Israel,431733497,node,Kafr Ra'i Station,bus_station,,,32.3730243,35.1504013
Q801,Israel,431740188,node,Ajeh Station,bus_station,,,32.3583644,35.1963761
Q801,Israel,431883236,node,Alqarage Station,bus_station,,,31.449312,35.0891252
Q801,Israel,431956478,node,Bus Station,bus_station,,,32.2228379,35.2603186
Q801,Israel,432099413,node,Al Tanieb Bus Station,bus_station,,,32.2245246,35.2583464
Q801,Israel,432198949,node,محطة شاهين للباصات,bus_station,,,31.5285438,35.0956131
Q801,Israel,432275909,node,Ramallah Bus And Taxi Center Station,bus_station,,,31.9048707,35.2056193
Q801,Israel,432334847,node,Qalqilia Bus Station,bus_station,,,32.1898596,34.9731029
Q801,Israel,432345106,node,شركة باصات عبد الحي شاهين,bus_station,,,31.8596662,35.4789832
Q801,Israel,461613375,node,"כפר חב""ד",train_station,,,31.9928956,34.8533234
Q801,Israel,528857680,node,תחנה מרכזית פתח תקוה,bus_station,,,32.0949204,34.886267
Q801,Israel,548043463,node,"From Jordan to Egypt. (Aqaba Nuwaibee, 50JD, 3hours, taxi from center 5JD max)",port,,,29.4637663,34.9746752
Q801,Israel,549246596,node,תחנה מרכזית רחובות,bus_station,,,31.8928763,34.8063404
Q801,Israel,567054393,node,محطة إزرع,train_station,,,32.8549134,36.238489
Q801,Israel,567096376,node,محطة محجة,train_station,,,32.9663188,36.2213893
Q801,Israel,573515742,node,محطة كوم غرز,train_station,,,32.6027954,36.1562526
Q801,Israel,573515963,node,محطة المزيريب,train_station,,,32.6882971,36.0126686
Q801,Israel,599512036,node,תחנה מרכזית דימונה,bus_station,,,31.0681081,35.0325018
Q801,Israel,609582810,node,ראשון לציון הראשונים,train_station,,,31.948854,34.8030803
Q801,Israel,615947115,node,מרכז הכרמל,train_station,,,32.8046778,34.9879087
Q801,Israel,616484210,node,עיר תחתית,train_station,,,32.8174901,34.9997313
Q801,Israel,616484212,node,מסדה,train_station,,,32.8096602,34.9923834
Q801,Israel,616484913,node,"בי""ח בני ציון",train_station,,,32.8075717,34.9904997
Q801,Israel,621348196,node,באר שבע צפון-אוניברסיטה,train_station,,,31.2618954,34.8093958
Q801,Israel,707368736,node,מסוף אלוף שדה,bus_station,,,32.0550888,34.8337171
Q801,Israel,724227824,node,נמל אשדוד,port,,,31.8287863,34.6475703
Q801,Israel,798843395,node,محطة أبو طرفة,train_station,,,29.99615,35.9310845
Q801,Israel,798872515,node,محطة خان الزبيب,train_station,,,31.4721593,36.1060405
Q801,Israel,798875721,node,محطة القطرانة,train_station,,,31.2423269,36.0452368
Q801,Israel,798893671,node,رأس النقب,train_station,,,30.0025997,35.4895273
Q801,Israel,798905112,node,محطة القصر,train_station,,,31.9070843,35.9367374
Q801,Israel,799247428,node,מסוף קסטינה,bus_station,,,31.7315604,34.7561614
Q801,Israel,802530932,node,محطة الديسة,train_station,,,29.639661,35.5524372
Q801,Israel,802584877,node,محطة عنيزة,train_station,,,30.487034,35.79799
Q801,Israel,802594000,node,محطة سمنة,train_station,,,30.169766,35.653459
Q801,Israel,802659553,node,محطة الحطية,train_station,,,29.761797,35.8974842
Q801,Israel,802880626,node,قصر ضبعة,train_station,,,31.5951549,36.059539
Q801,Israel,802940219,node,محطة الفريفرة,train_station,,,30.901789,35.983391
Q801,Israel,802942158,node,محطة قلعة الحسا,train_station,,,30.8186933,35.9773563
Q801,Israel,922248960,node,מנחת הבונים,airport,,LLBO,32.6471217,34.9329437
Q801,Israel,922249886,node,מנחת ראשון לציון,airport,,LLRS,31.9686014,34.7527132
Q801,Israel,922250484,node,מנחת יוטבתה,airport,YOT,LLYO,29.8987599,35.0669918
Q801,Israel,922251737,node,מנחת עין יהב,airport,EIY,LLEY,30.6176292,35.2013787
Q801,Israel,922252704,node,מנחת פיק,airport,,LLFK,32.7923189,35.7243236
Q801,Israel,931775015,node,תחנה מרכזית אשדוד,bus_station,,,31.7910812,34.6389363
Q801,Israel,1040814157,node,بئر العبد,train_station,,,31.003426,33.0076443
Q801,Israel,1042032632,node,مطار بئر حسنة,airport,,,30.1944008,33.4127998
Q801,Israel,1042045379,node,Al Jafr 2 Air Base,airport,,,30.0191994,36.1259003
Q801,Israel,1042045382,node,الغدف,airport,,,31.5965855,36.9232357
Q801,Israel,1042045383,node,Al Qatranah Highway Strip,airport,,,31.2519924,36.2232113
Q801,Israel,1042045384,node,مهبط الطائرات القويرة,airport,,,29.8240618,35.3278796
Q801,Israel,1042045385,node,Highway H Highway Strip,airport,,,31.7856761,36.221323
Q801,Israel,1042047142,node,מנחת ערד,airport,,,31.2291698,35.1890373
Q801,Israel,1042047153,node,מנחת קציעות,airport,,LLKZ,30.8591332,34.4433299
Q801,Israel,1075264598,node,محطة قطار درعا,train_station,,,32.62498,36.1080621
