cluster_id,unique_id,festival_id,name_clean,name,festival_type,destination_id,destination_name,start_date,end_date
fest_Q25687998,fest_Q25687998,Q25687998,maltese carnival,Maltese Carnival,Festival,Q233,Malta,,
fest_Q24934691,fest_Q24934691,Q24934691,census in malaysia,census in Malaysia,Festival,Q833,Malaysia,,
fest_Q16997282,fest_Q16997282,Q16997282,manchester comedy festival,Manchester Comedy Festival,Festival,Q18125,Manchester,,
fest_Q4707938,fest_Q4707938,Q4707938,alan turing centenary conference,Alan Turing Centenary Conference,Festival,Q18125,Manchester,2012-06-22,2012-06-25
fest_Q42176250,fest_Q42176250,Q42176250,rocktoberfest borneo,Rocktoberfest Borneo,Festival,Q833,Malaysia,,
fest_Q7711307,fest_Q7711307,Q7711307,malmöfestivalen,Malmöfestivalen,Festival,Q2211,Malmö,,
fest_Q7711307,fest_Q7711307,Q7711307,malmöfestivalen,Malmöfestivalen,Festival,Q2211,Malmö,,
fest_Q18208274,fest_Q18208274,Q18208274,kuala lumpur fashion week,Kuala Lumpur Fashion Week,Festival,Q833,Malaysia,,
fest_Q7318594,fest_Q7318594,Q7318594,egg flower,egg flower,Event,Q833,Malaysia,,
fest_Q42305826,fest_Q42305826,Q42305826,qed,QED,Festival,Q18125,Manchester,2011-01-01,
fest_Q1886519,fest_Q1886519,Q1886519,festival dansa-diawoura,Festival Dansa-Diawoura,Festival,Q912,Mali,,
fest_Q139488683,fest_Q139488683,Q139488683,2017 penang well-being program,2017 Penang well-being program,Festival,Q833,Malaysia,2017-12-09,2017-12-11
fest_Q79208045,fest_Q79208045,Q79208045,kuala lumpur summit,Kuala Lumpur Summit,Festival,Q833,Malaysia,,
fest_Q124317844,fest_Q124317844,Q124317844,0161 festival,0161 Festival,Festival,Q18125,Manchester,,
fest_Q139486692,fest_Q139486692,Q139486692,2015 pahang well-being program,2015 Pahang well-being program,Festival,Q833,Malaysia,2015-08-21,2015-08-24
fest_Q139488677,fest_Q139488677,Q139488677,2017 pahang well-being program,2017 Pahang well-being program,Festival,Q833,Malaysia,2017-08-18,2017-08-21
fest_Q131294364,fest_Q131294364,Q131294364,marrakech popular arts festival,Marrakech Popular Arts Festival,Festival,Q101625,Marrakech,,
fest_Q131294364,fest_Q131294364,Q131294364,marrakech popular arts festival,Marrakech Popular Arts Festival,Festival,Q101625,Marrakech,,
fest_Q139486690,fest_Q139486690,Q139486690,2015 perak well-being program,2015 Perak well-being program,Festival,Q833,Malaysia,2015-05-11,2015-05-13
fest_Q134028947,fest_Q134028947,Q134028947,united front for multiparty democracy,United Front for Multiparty Democracy,Event,Q1020,Malawi,,
fest_Q6478640,fest_Q6478640,Q6478640,lake of stars music festival,Lake of Stars Music Festival,Festival,Q1020,Malawi,2004-01-01,
fest_Q61099606,fest_Q61099606,Q61099606,trooping the colour malaysia,Trooping the Colour (Malaysia),Event,Q833,Malaysia,,
fest_Q124313901,fest_Q124313901,Q124313901,festival permainan malaysia,Festival Permainan Malaysia,Festival,Q833,Malaysia,,
fest_Q12700537,fest_Q12700537,Q12700537,big bad wolf books,Big Bad Wolf Books,Festival,Q833,Malaysia,,
fest_Q139898702,fest_Q139898702,Q139898702,festgħana,Festgħana,Festival,Q233,Malta,,
fest_Q25486500,fest_Q25486500,Q25486500,malaysian islamic party's annual general meeting,Malaysian Islamic Party's annual general meeting,Festival,Q833,Malaysia,,
fest_Q67303429,fest_Q67303429,Q67303429,festival of urban culture at la castellane,Festival of Urban Culture at La Castellane,Festival,Q23482,Marseille,2019-01-01,
fest_Q19839999,fest_Q19839999,Q19839999,chu hua yuan,Chu Hua Yuan,Event,Q833,Malaysia,,
fest_Q19839999,fest_Q19839999,Q19839999,chu hua yuan,Chu Hua Yuan,Event,Q833,Malaysia,,
fest_Q19839999,fest_Q19839999,Q19839999,chu hua yuan,Chu Hua Yuan,Event,Q833,Malaysia,,
fest_Q19839999,fest_Q19839999,Q19839999,chu hua yuan,Chu Hua Yuan,Event,Q833,Malaysia,,
fest_Q12682000,fest_Q12682000,Q12682000,sacred food as offering,Sacred food as offering,Event,Q833,Malaysia,,
fest_Q118127974,fest_Q118127974,Q118127974,wiki loves earth in malaysia,Wiki Loves Earth in Malaysia,Festival,Q833,Malaysia,,
fest_Q109617399,fest_Q109617399,Q109617399,ong chun,Ong Chun,Event,Q833,Malaysia,,
fest_Q6718973,fest_Q6718973,Q6718973,mtv world stage live in malaysia,MTV World Stage Live in Malaysia,Festival,Q833,Malaysia,2007-01-01,
fest_Q139488675,fest_Q139488675,Q139488675,2017 kelantan well-being program,2017 Kelantan well-being program,Festival,Q833,Malaysia,2017-04-28,2017-04-30
fest_Q136007869,fest_Q136007869,Q136007869,malaysian games and comics convention 2012,Malaysian Games and Comics Convention 2012,Festival,Q833,Malaysia,,
fest_Q24946823,fest_Q24946823,Q24946823,borneo cultural festival,Borneo Cultural Festival,Festival,Q833,Malaysia,,
fest_Q139486691,fest_Q139486691,Q139486691,2015 klang valley well-being program,2015 Klang Valley well-being program,Festival,Q833,Malaysia,2015-05-22,2015-05-24
fest_Q139486689,fest_Q139486689,Q139486689,2015 terengganu well-being program,2015 Terengganu well-being program,Festival,Q833,Malaysia,2015-04-16,2015-04-18
fest_Q139488674,fest_Q139488674,Q139488674,2017 sabah well-being program,2017 Sabah well-being program,Festival,Q833,Malaysia,2017-03-24,2017-03-26
fest_Q4256343,fest_Q4256343,Q4256343,malaysia film festival,Malaysia Film Festival,Festival,Q833,Malaysia,,
fest_Q139486687,fest_Q139486687,Q139486687,2015 johor well-being program,2015 Johor well-being program,Festival,Q833,Malaysia,2015-03-06,2015-03-08
fest_Q7278814,fest_Q7278814,Q7278814,rabu pungkasan,Rabu pungkasan,Festival,Q833,Malaysia,,
fest_Q12699415,fest_Q12699415,Q12699415,langkawi international maritime and aerospace exhibition,Langkawi International Maritime and Aerospace Exhibition,Festival,Q833,Malaysia,,
fest_Q139486742,fest_Q139486742,Q139486742,jakim lgbt outreach programme,JAKIM LGBT Outreach Programme,Festival,Q833,Malaysia,,
fest_Q139486693,fest_Q139486693,Q139486693,2015 kedah well-being program,2015 Kedah well-being program,Festival,Q833,Malaysia,2015-10-11,2015-10-13
fest_Q139378435,fest_Q139378435,Q139378435,seksualiti merdeka 2009,Seksualiti Merdeka 2009,Festival,Q833,Malaysia,2009-08-12,2009-08-16
fest_Q18386346,fest_Q18386346,Q18386346,pan american sports festival,Pan American Sports Festival,Festival,Q96,Mexico,,
fest_Q106980863,fest_Q106980863,Q106980863,guelaguetza,Guelaguetza,Festival,Q96,Mexico,,
fest_Q6865209,fest_Q6865209,Q6865209,minicon,Minicon,Festival,Q36091,Minneapolis,,
fest_Q3070315,fest_Q3070315,Q3070315,2009 monte-carlo television festival,2009 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q6861503,fest_Q6861503,Q6861503,top marques monaco,Top Marques Monaco,Festival,Q235,Monaco,,
fest_Q3070316,fest_Q3070316,Q3070316,2010 monte-carlo television festival,2010 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q3306414,fest_Q3306414,Q3306414,2007 universal forum of cultures,2007 Universal Forum of Cultures,Festival,Q96,Mexico,2007-01-01,
fest_Q7586652,fest_Q7586652,Q7586652,st-ambroise montreal fringe festival,St-Ambroise Montreal Fringe Festival,Festival,Q340,Montreal,1990-01-01,
fest_Q5861015,fest_Q5861015,Q5861015,festival internacional de música de morelia,Festival Internacional de Música de Morelia,Festival,Q96,Mexico,,
fest_Q130448934,fest_Q130448934,Q130448934,i bienal latinoamericana de arquitectura de paisaje,I Bienal Latinoamericana de Arquitectura de Paisaje,Festival,Q96,Mexico,2014-06-10,2014-06-11
fest_Q130448934,fest_Q130448934,Q130448934,i bienal latinoamericana de arquitectura de paisaje,I Bienal Latinoamericana de Arquitectura de Paisaje,Festival,Q96,Mexico,2014-06-10,2014-06-11
fest_Q5013416,fest_Q5013416,Q5013416,convergence,CONvergence,Festival,Q36091,Minneapolis,,
fest_Q3070534,fest_Q3070534,Q3070534,festival du monde arabe de montréal,Festival du Monde Arabe de Montréal,Festival,Q340,Montreal,,
fest_Q55074660,fest_Q55074660,Q55074660,cutout fest,CutOut Fest,Festival,Q96,Mexico,,
fest_Q130446454,fest_Q130446454,Q130446454,latin american biennial of landscape architecture,Latin American Biennial of Landscape Architecture,Festival,Q96,Mexico,,
fest_Q112418032,fest_Q112418032,Q112418032,p'urépecha new year's festival,P'urépecha New Year's Festival,Festival,Q96,Mexico,,
fest_Q4721902,fest_Q4721902,Q4721902,alfeñique fair,Alfeñique fair,Festival,Q96,Mexico,,
fest_Q5856656,fest_Q5856656,Q5856656,fashion week mexico,Fashion Week Mexico,Festival,Q96,Mexico,,
fest_Q117122814,fest_Q117122814,Q117122814,festival nacional de la birria,Festival Nacional de la Birria,Festival,Q96,Mexico,,
fest_Q130449690,fest_Q130449690,Q130449690,iii bienal latinoamericana de arquitectura de paisaje,III Bienal Latinoamericana de Arquitectura de Paisaje,Festival,Q96,Mexico,2018-09-26,2018-09-27
fest_Q130449690,fest_Q130449690,Q130449690,iii bienal latinoamericana de arquitectura de paisaje,III Bienal Latinoamericana de Arquitectura de Paisaje,Festival,Q96,Mexico,2018-09-26,2018-09-27
fest_Q5356879,fest_Q5356879,Q5356879,festival internacional cervantino,Festival Internacional Cervantino,Festival,Q96,Mexico,,
fest_Q60762157,fest_Q60762157,Q60762157,fashion week mexico city,Fashion Week Mexico City,Festival,Q96,Mexico,,
fest_Q60762157,fest_Q60762157,Q60762157,fashion week mexico city,Fashion Week Mexico City,Festival,Q96,Mexico,,
fest_Q139913541,fest_Q139913541,Q139913541,international colloquium on sapphic writings,International Colloquium on Sapphic Writings,Festival,Q96,Mexico,,
fest_Q5283926,fest_Q5283926,Q5283926,diversicon,Diversicon,Festival,Q36091,Minneapolis,,
fest_Q137258734,fest_Q137258734,Q137258734,cibacopa all-star game,CIBACOPA All-Star Game,Festival,Q96,Mexico,,
fest_Q130449692,fest_Q130449692,Q130449692,v bienal latinoamericana de arquitectura de paisaje,V Bienal Latinoamericana de Arquitectura de Paisaje,Festival,Q96,Mexico,,
fest_Q5166126,fest_Q5166126,Q5166126,convencion de juegos de mesa y comics,Convencion de Juegos de Mesa y Comics,Festival,Q96,Mexico,,
fest_Q16567733,fest_Q16567733,Q16567733,fiesta de enero en chiapa de corzo,Fiesta de Enero en Chiapa de Corzo,Event,Q96,Mexico,,
fest_Q7258838,fest_Q7258838,Q7258838,puerto vallarta festival,Puerto Vallarta festival,Festival,Q96,Mexico,,
fest_Q116869186,fest_Q116869186,Q116869186,leon international balloon festival,Leon International Balloon Festival,Festival,Q96,Mexico,,
fest_Q5158628,fest_Q5158628,Q5158628,concheros,Concheros,Event,Q96,Mexico,,
fest_Q136289122,fest_Q136289122,Q136289122,lnbp all-star game,LNBP All-Star Game,Festival,Q96,Mexico,,
fest_Q6773081,fest_Q6773081,Q6773081,marscon,MarsCon,Festival,Q36091,Minneapolis,,
fest_Q7096093,fest_Q7096093,Q7096093,open house melbourne,Open House Melbourne,Festival,Q3141,Melbourne,,
fest_Q607585,fest_Q607585,Q607585,international circus festival of monte-carlo,International Circus Festival of Monte-Carlo,Festival,Q235,Monaco,,
fest_Q130449107,fest_Q130449107,Q130449107,ii bienal latinoamericana de arquitectura de paisaje,II Bienal Latinoamericana de Arquitectura de Paisaje,Festival,Q96,Mexico,,
fest_Q111990983,fest_Q111990983,Q111990983,feria de los chicahuales,Feria de los Chicahuales,Event,Q96,Mexico,,
fest_Q123513558,fest_Q123513558,Q123513558,festival internacional de teatro universitario,Festival Internacional de Teatro Universitario,Festival,Q96,Mexico,1993-01-01,
fest_Q123513558,fest_Q123513558,Q123513558,festival internacional de teatro universitario,Festival Internacional de Teatro Universitario,Festival,Q96,Mexico,1993-01-01,
fest_Q29443339,fest_Q29443339,Q29443339,mexico city pride,Mexico City Pride,Festival,Q96,Mexico,,
fest_Q29443339,fest_Q29443339,Q29443339,mexico city pride,Mexico City Pride,Festival,Q96,Mexico,,
fest_Q17632986,fest_Q17632986,Q17632986,xochitlalis,Xochitlalis,Festival,Q96,Mexico,,
fest_Q5858790,fest_Q5858790,Q5858790,municipal book fair of guadalajara,Municipal Book Fair of Guadalajara,Festival,Q96,Mexico,,
fest_Q106980863,fest_Q5614753,Q5614753,guelaguetza,Guelaguetza,Festival,Q96,Mexico,,
fest_Q7272050,fest_Q7272050,Q7272050,quimera festival,Quimera Festival,Festival,Q96,Mexico,,
fest_Q2009332,fest_Q2009332,Q2009332,oti festival 1981,OTI Festival 1981,Festival,Q96,Mexico,,
fest_Q116865878,fest_Q116865878,Q116865878,festival marica,Festival Marica,Festival,Q96,Mexico,,
fest_Q5613185,fest_Q5613185,Q5613185,guadalajara international book fair,Guadalajara International Book Fair,Festival,Q96,Mexico,1987-01-01,
fest_Q20430438,fest_Q20430438,Q20430438,gustar,Gustar,Festival,Q217,Moldova,,
fest_Q123256583,fest_Q123256583,Q123256583,feria del libro de aguascalientes,Feria del Libro de Aguascalientes,Festival,Q96,Mexico,,
fest_Q4456967,fest_Q4456967,Q4456967,shadowcon,ShadowCon,Festival,Q16563,Memphis,,
fest_Q116984010,fest_Q116984010,Q116984010,tlanchana fest,Tlanchana Fest,Festival,Q96,Mexico,,
fest_Q3148912,fest_Q3148912,Q3148912,imagina,Imagina,Festival,Q235,Monaco,,
fest_Q17623129,fest_Q17623129,Q17623129,muévete en bici,Muévete en Bici,Festival,Q96,Mexico,,
fest_Q130449691,fest_Q130449691,Q130449691,iv bienal latinoamericana de arquitectura de paisaje,IV Bienal Latinoamericana de Arquitectura de Paisaje,Festival,Q96,Mexico,2020-09-29,2020-10-02
fest_Q6366640,fest_Q6366640,Q6366640,vive latino 1998,Vive Latino 1998,Festival,Q96,Mexico,,
fest_Q765700,fest_Q765700,Q765700,oti festival 1976,OTI Festival 1976,Festival,Q96,Mexico,,
fest_Q107977901,fest_Q107977901,Q107977901,fandango jarocho,Fandango jarocho,Event,Q96,Mexico,,
fest_Q72205356,fest_Q72205356,Q72205356,feria internacional del libro universitario,Feria Internacional del Libro Universitario,Festival,Q96,Mexico,,
fest_Q3330959,fest_Q3330959,Q3330959,mutek,MUTEK,Festival,Q340,Montreal,,
fest_Q123176833,fest_Q123176833,Q123176833,el aleph festival de arte y ciencia,El Aleph. Festival de arte y ciencia,Festival,Q96,Mexico,,
fest_Q123176833,fest_Q123176833,Q123176833,el aleph festival de arte y ciencia,El Aleph. Festival de arte y ciencia,Festival,Q96,Mexico,,
fest_Q112660178,fest_Q112660178,Q112660178,concept,Con*Cept,Festival,Q340,Montreal,,
fest_Q105873851,fest_Q105873851,Q105873851,bouge d'ici,Bouge d'ici,Festival,Q340,Montreal,,
fest_Q3070809,fest_Q3070809,Q3070809,international festival of film on art,International Festival of Film on Art,Festival,Q340,Montreal,,
fest_Q139737336,fest_Q139737336,Q139737336,international architecture festival,International Architecture Festival,Festival,Q96,Mexico,,
fest_Q117123984,fest_Q117123984,Q117123984,festival del tamal y el atole,Festival del Tamal y el Atole,Festival,Q96,Mexico,,
fest_Q96372033,fest_Q96372033,Q96372033,anarchapulco,Anarchapulco,Festival,Q96,Mexico,,
fest_Q661777,fest_Q661777,Q661777,feria nacional de san marcos,Feria Nacional de San Marcos,Event,Q96,Mexico,,
fest_Q26183454,fest_Q26183454,Q26183454,vive latino 2015,Vive Latino 2015,Festival,Q96,Mexico,,
fest_Q116541587,fest_Q116541587,Q116541587,wiki loves monuments in mexico,Wiki Loves Monuments in Mexico,Festival,Q96,Mexico,,
fest_Q51647311,fest_Q51647311,Q51647311,march of the diversity,March of the Diversity,Festival,Q1335,Montevideo,,
fest_Q131278398,fest_Q131278398,Q131278398,montreal jazz festival,Montreal Jazz Festival,Festival,Q340,Montreal,,
fest_Q1161566,fest_Q1161566,Q1161566,oti festival 1974,OTI Festival 1974,Festival,Q96,Mexico,,
fest_Q3070337,fest_Q3070337,Q3070337,gnaoua world music festival,Gnaoua World Music Festival,Festival,Q1028,Morocco,,
fest_Q86732596,fest_Q86732596,Q86732596,2013 monte-carlo television festival,2013 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q85664014,fest_Q85664014,Q85664014,gnaoua world music festival 2018,Gnaoua World Music Festival 2018,Festival,Q1028,Morocco,2018-06-21,2018-06-23
fest_Q17353817,fest_Q17353817,Q17353817,2014 monte-carlo television festival,2014 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q85635110,fest_Q85635110,Q85635110,gnaoua world music festival 1999,Gnaoua World Music Festival 1999,Festival,Q1028,Morocco,1999-06-24,1999-06-27
fest_Q85662947,fest_Q85662947,Q85662947,gnaoua world music festival 2015,Gnaoua World Music Festival 2015,Festival,Q1028,Morocco,2015-05-14,2015-05-17
fest_Q110048786,fest_Q110048786,Q110048786,trg od ćirilice,Trg od ćirilice,Festival,Q236,Montenegro,,
fest_Q132200576,fest_Q132200576,Q132200576,agtana khureet festival,Agtana Khureet Festival,Festival,Q711,Mongolia,,
fest_Q85662053,fest_Q85662053,Q85662053,gnaoua world music festival 2011,Gnaoua World Music Festival 2011,Festival,Q1028,Morocco,2011-06-23,2011-06-26
fest_Q85662524,fest_Q85662524,Q85662524,gnaoua world music festival 2013,Gnaoua World Music Festival 2013,Festival,Q1028,Morocco,2013-06-20,2013-06-23
fest_Q25349615,fest_Q25349615,Q25349615,15th edition of mawazine festival,15th edition of Mawazine Festival,Festival,Q1028,Morocco,2016-05-20,2016-05-28
fest_Q25349615,fest_Q25349615,Q25349615,15th edition of mawazine festival,15th edition of Mawazine Festival,Festival,Q1028,Morocco,2016-05-20,2016-05-28
fest_Q28495007,fest_Q28495007,Q28495007,2015 monte-carlo television festival,2015 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q25110777,fest_Q25110777,Q25110777,anmugar amadal n zafran,Anmugar Amadal N Zafran,Festival,Q1028,Morocco,,
fest_Q28495014,fest_Q28495014,Q28495014,2016 monte-carlo television festival,2016 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q131283231,fest_Q131283231,Q131283231,roses festival,Roses Festival,Festival,Q1028,Morocco,,
fest_Q25383554,fest_Q25383554,Q25383554,population census of morocco,Population census of Morocco,Festival,Q1028,Morocco,1960-01-01,
fest_Q85636907,fest_Q85636907,Q85636907,gnaoua world music festival 2004,Gnaoua World Music Festival 2004,Festival,Q1028,Morocco,2004-06-24,2004-06-27
fest_Q131278983,fest_Q131278983,Q131278983,international nomad festival,International Nomad Festival,Festival,Q1028,Morocco,,
fest_Q86732525,fest_Q86732525,Q86732525,2018 monte-carlo television festival,2018 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q85662304,fest_Q85662304,Q85662304,gnaoua world music festival 2012,Gnaoua World Music Festival 2012,Festival,Q1028,Morocco,2012-06-21,2012-06-24
fest_Q3045874,fest_Q3045874,Q3045874,mawazine,Mawazine,Festival,Q1028,Morocco,,
fest_Q3045874,fest_Q3045874,Q3045874,mawazine,Mawazine,Festival,Q1028,Morocco,,
fest_Q39074938,fest_Q39074938,Q39074938,2017 monte-carlo television festival,2017 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q530944,fest_Q530944,Q530944,boulevard des jeunes musiciens,Boulevard des Jeunes Musiciens,Festival,Q1028,Morocco,,
fest_Q86733894,fest_Q86733894,Q86733894,2007 monte-carlo television festival,2007 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q85638771,fest_Q85638771,Q85638771,gnaoua world music festival 2008,Gnaoua World Music Festival 2008,Festival,Q1028,Morocco,2008-06-26,2008-06-29
fest_Q85635672,fest_Q85635672,Q85635672,gnaoua world music festival 2001,Gnaoua World Music Festival 2001,Festival,Q1028,Morocco,2001-06-14,2001-06-17
fest_Q12245982,fest_Q12245982,Q12245982,morocco donkey festival,Morocco Donkey Festival,Festival,Q1028,Morocco,,
fest_Q85663667,fest_Q85663667,Q85663667,gnaoua world music festival 2019,Gnaoua World Music Festival 2019,Festival,Q1028,Morocco,2019-06-20,2019-06-23
fest_Q131294508,fest_Q131294508,Q131294508,imilchil marriage festival,Imilchil Marriage Festival,Festival,Q1028,Morocco,,
fest_Q85631891,fest_Q85631891,Q85631891,gnaoua world music festival 2016,Gnaoua World Music Festival 2016,Festival,Q1028,Morocco,2016-05-12,2016-05-15
fest_Q94085101,fest_Q94085101,Q94085101,fez festival of amazigh culture,Fez Festival of Amazigh Culture,Festival,Q1028,Morocco,,
fest_Q86732553,fest_Q86732553,Q86732553,2019 monte-carlo television festival,2019 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q85635380,fest_Q85635380,Q85635380,gnaoua world music festival 2000,Gnaoua World Music Festival 2000,Festival,Q1028,Morocco,2000-06-08,2000-06-11
fest_Q4865246,fest_Q4865246,Q4865246,montevizija,Montevizija,Festival,Q236,Montenegro,,
fest_Q85636682,fest_Q85636682,Q85636682,gnaoua world music festival 2003,Gnaoua World Music Festival 2003,Festival,Q1028,Morocco,2003-06-26,2003-06-29
fest_Q3092853,fest_Q3092853,Q3092853,imilchil moussem,Imilchil Moussem,Festival,Q1028,Morocco,,
fest_Q85631794,fest_Q85631794,Q85631794,gnaoua world music festival 2017,Gnaoua World Music Festival 2017,Festival,Q1028,Morocco,2017-06-29,2017-07-01
fest_Q131279123,fest_Q131279123,Q131279123,marathon des sables,Marathon des Sables,Festival,Q1028,Morocco,,
fest_Q85632056,fest_Q85632056,Q85632056,gnaoua world music festival 1998,Gnaoua World Music Festival 1998,Festival,Q1028,Morocco,1998-06-05,1998-06-07
fest_Q16009834,fest_Q16009834,Q16009834,2012 monte-carlo television festival,2012 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q85638081,fest_Q85638081,Q85638081,gnaoua world music festival 2007,Gnaoua World Music Festival 2007,Festival,Q1028,Morocco,2007-06-19,2007-06-23
fest_Q85635838,fest_Q85635838,Q85635838,gnaoua world music festival 2002,Gnaoua World Music Festival 2002,Festival,Q1028,Morocco,2002-06-13,2002-06-15
fest_Q85637338,fest_Q85637338,Q85637338,gnaoua world music festival 2005,Gnaoua World Music Festival 2005,Festival,Q1028,Morocco,2005-06-23,2005-06-26
fest_Q16009833,fest_Q16009833,Q16009833,2011 monte-carlo television festival,2011 Monte-Carlo Television Festival,Festival,Q235,Monaco,,
fest_Q85637507,fest_Q85637507,Q85637507,gnaoua world music festival 2006,Gnaoua World Music Festival 2006,Festival,Q1028,Morocco,2006-06-22,2006-06-25
fest_Q721133,fest_Q721133,Q721133,naadam,Naadam,Festival,Q711,Mongolia,,
fest_Q16934233,fest_Q16934233,Q16934233,monaco yacht show,Monaco Yacht Show,Festival,Q235,Monaco,1991-01-01,
fest_Q85662743,fest_Q85662743,Q85662743,gnaoua world music festival 2014,Gnaoua World Music Festival 2014,Festival,Q1028,Morocco,2014-06-12,2014-06-15
fest_Q85638912,fest_Q85638912,Q85638912,gnaoua world music festival 2009,Gnaoua World Music Festival 2009,Festival,Q1028,Morocco,2009-06-25,2009-06-28
fest_Q124036381,fest_Q124036381,Q124036381,almost naked party,Almost Naked party,Event,Q649,Moscow,2023-12-20,2023-12-21
fest_Q124036381,fest_Q124036381,Q124036381,almost naked party,Almost Naked party,Event,Q649,Moscow,2023-12-20,2023-12-21
fest_Q113412235,fest_Q113412235,Q113412235,our generation 2023,Our Generation 2023,Festival,Q649,Moscow,2023-03-01,2023-04-01
fest_Q113412235,fest_Q113412235,Q113412235,our generation 2023,Our Generation 2023,Festival,Q649,Moscow,2023-03-01,2023-04-01
fest_Q452897,fest_Q452897,Q452897,the european fine art fair,The European Fine Art Fair,Festival,Q55,Netherlands,,
fest_Q7448003,fest_Q7448003,Q7448003,self-transcendence 6 10 day,Self-Transcendence 6 & 10 day,Festival,Q60,New York City,1985-01-01,
fest_Q2082409,fest_Q2082409,Q2082409,scrooge festival,Scrooge Festival,Festival,Q55,Netherlands,,
fest_Q1846767,fest_Q1846767,Q1846767,arnhem mode biënnale,Arnhem Mode Biënnale,Festival,Q55,Netherlands,,
fest_Q2171993,fest_Q2171993,Q2171993,the world port days,The World Port Days,Festival,Q55,Netherlands,,
fest_Q5958068,fest_Q5958068,Q5958068,hypericon,Hypericon,Festival,Q23197,Nashville,,
fest_Q2256949,fest_Q2256949,Q2256949,parel van de veluwe,Parel van de Veluwe,Festival,Q55,Netherlands,,
fest_Q113493162,fest_Q113493162,Q113493162,may contain hackers 2022,May Contain Hackers 2022,Festival,Q55,Netherlands,2022-07-22,2022-07-26
fest_Q2294184,fest_Q2294184,Q2294184,brunssum october fests,Brunssum October Fests,Event,Q55,Netherlands,,
fest_Q6703618,fest_Q6703618,Q6703618,lunacon,Lunacon,Festival,Q60,New York City,,
fest_Q2120072,fest_Q2120072,Q2120072,eelde flower parade,Eelde Flower Parade,Festival,Q55,Netherlands,,
fest_Q2287773,fest_Q2287773,Q2287773,dutch design week,Dutch Design Week,Festival,Q55,Netherlands,2002-01-01,
fest_Q2255458,fest_Q2255458,Q2255458,week of the landscape,Week of the Landscape,Festival,Q55,Netherlands,,
fest_Q2384646,fest_Q2384646,Q2384646,summer carnival,Summer Carnival,Event,Q55,Netherlands,,
fest_Q2384646,fest_Q2384646,Q2384646,summer carnival,Summer Carnival,Event,Q55,Netherlands,,
fest_Q1863445,fest_Q1863445,Q1863445,glow festival eindhoven,GLOW Festival Eindhoven,Festival,Q55,Netherlands,,
fest_Q1113829,fest_Q1113829,Q1113829,new york fashion week,New York Fashion Week,Festival,Q60,New York City,1943-01-01,
fest_Q2635715,fest_Q2635715,Q2635715,6th world festival of youth and students,6th World Festival of Youth and Students,Festival,Q649,Moscow,,
fest_Q2359698,fest_Q2359698,Q2359698,t-dose,T-DOSE,Festival,Q55,Netherlands,2006-12-02,
fest_Q124102031,fest_Q124102031,Q124102031,international university choral festival,International University Choral Festival,Festival,Q60,New York City,,
fest_Q124102031,fest_Q124102031,Q124102031,international university choral festival,International University Choral Festival,Festival,Q60,New York City,,
fest_Q124102031,fest_Q124102031,Q124102031,international university choral festival,International University Choral Festival,Festival,Q60,New York City,,
fest_Q135010700,fest_Q135010700,Q135010700,two rivers 2025,Two Rivers 2025,Festival,Q649,Moscow,,
fest_Q135010700,fest_Q135010700,Q135010700,two rivers 2025,Two Rivers 2025,Festival,Q649,Moscow,,
fest_Q2286836,fest_Q2286836,Q2286836,parade,Parade,Festival,Q55,Netherlands,,
fest_Q1841668,fest_Q1841668,Q1841668,nacht van de poëzie,Nacht van de Poëzie,Festival,Q55,Netherlands,,
fest_Q1639632,fest_Q1639632,Q1639632,kwaku summer festival,Kwaku Summer Festival,Festival,Q55,Netherlands,1975-01-01,
fest_Q112624232,fest_Q112624232,Q112624232,cabbagecon,Cabbagecon,Festival,Q55,Netherlands,,
fest_Q2280523,fest_Q2280523,Q2280523,dordt in stoom,Dordt in Stoom,Festival,Q55,Netherlands,,
fest_Q2447862,fest_Q2447862,Q2447862,maand van de geschiedenis,Maand van de Geschiedenis,Festival,Q55,Netherlands,,
fest_Q4842341,fest_Q4842341,Q4842341,bahamas international film festival,Bahamas International Film Festival,Festival,Q2467,Nassau,,
fest_Q4842341,fest_Q4842341,Q4842341,bahamas international film festival,Bahamas International Film Festival,Festival,Q2467,Nassau,,
fest_Q681814,fest_Q681814,Q681814,siege of groningen,Siege of Groningen,Event,Q55,Netherlands,1672-07-09,1672-08-17
fest_Q2140539,fest_Q2140539,Q2140539,zundert flower parade,Zundert Flower Parade,Festival,Q55,Netherlands,,
fest_Q18624252,fest_Q18624252,Q18624252,free easy festival,Free & Easy Festival,Festival,Q1726,Munich,,
fest_Q85802389,fest_Q85802389,Q85802389,southern festival of books,Southern Festival of Books,Festival,Q23197,Nashville,,
